jd G eG binepoch_G R eR binepoch_R c ec binepoch_c g eg binepoch_g i ei binepoch_i o eo binepoch_o r er binepoch_r
166.86818032496376 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.167 0.021 1 nan nan 0
166.86818032496376 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.178 0.063 1 nan nan 0
167.8144039500039 nan nan 0 nan nan 0 nan nan 0 16.369301264285166 0.02486700005829334 1 nan nan 0 nan nan 0 16.277718122744922 0.02542918361723423 1
167.8144039500039 nan nan 0 nan nan 0 nan nan 0 16.369253594074408 0.024867329746484753 1 nan nan 0 nan nan 0 16.27770083369918 0.025428999215364453 1
168.9107502499828 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.197 0.018 1 nan nan 0
168.9107502499828 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.197 0.017 1 nan nan 0
168.9107502499828 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.2 0.018 1 nan nan 0
168.9107502499828 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.189 0.017 1 nan nan 0
170.86647839991687 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.122 0.013 1 16.248943306780184 0.024217333644628528 1
170.86647839991687 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.075 0.015 1 16.248899831303333 0.024217000231146812 1
170.86647839991687 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.128 0.013 1 nan nan 0
170.86647839991687 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.108 0.016 1 nan nan 0
171.73229219997302 nan nan 0 nan nan 0 16.342 0.018 1 16.240354863529717 0.02764945290982723 1 nan nan 0 nan nan 0 16.230539799835054 0.028298025950789448 1
171.73229219997302 nan nan 0 nan nan 0 16.25 0.016 1 16.240400858630395 0.02764900028705597 1 nan nan 0 nan nan 0 16.230499322639318 0.028297999873757362 1
171.73229219997302 nan nan 0 nan nan 0 16.235 0.015 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
171.73229219997302 nan nan 0 nan nan 0 16.268 0.017 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
172.85051339995115 nan nan 0 nan nan 0 16.281 0.016 1 16.22150083159845 0.020912999287247654 1 15.732399991729741 0.04116600006818771 1 nan nan 0 16.260900671007477 0.027837999165058133 1
172.85051339995115 nan nan 0 nan nan 0 16.255 0.016 1 16.221493073018355 0.02091281674802303 1 15.732353483504388 0.04116628319025038 1 nan nan 0 16.260879799995777 0.027837665751576424 1
172.85051339995115 nan nan 0 nan nan 0 16.243 0.016 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
172.85051339995115 nan nan 0 nan nan 0 16.28 0.015 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
173.52043846668676 nan nan 0 nan nan 0 nan nan 0 16.258699416976775 0.039420001208782196 1 nan nan 0 16.096 0.018 1 nan nan 0
173.52043846668676 nan nan 0 nan nan 0 nan nan 0 16.258743519371663 0.03941953554749489 1 nan nan 0 16.086 0.017 1 nan nan 0
173.52043846668676 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.112 0.016 1 nan nan 0
173.52043846668676 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.16 0.044 1 nan nan 0
174.84694247500738 nan nan 0 nan nan 0 nan nan 0 16.27090110450175 0.030236000195145607 1 nan nan 0 16.139 0.014 1 16.322000725728422 0.032173000276088715 1
174.84694247500738 nan nan 0 nan nan 0 nan nan 0 16.270872509154643 0.030235590413212776 1 nan nan 0 16.155 0.015 1 16.32199714862127 0.032172828912734985 1
174.84694247500738 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.162 0.015 1 nan nan 0
174.84694247500738 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.143 0.015 1 nan nan 0
175.6795097499853 nan nan 0 nan nan 0 16.313 0.015 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
175.6795097499853 nan nan 0 nan nan 0 16.324 0.016 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
175.6795097499853 nan nan 0 nan nan 0 16.32 0.014 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
175.6795097499853 nan nan 0 nan nan 0 16.32 0.017 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
176.85750959992097 nan nan 0 nan nan 0 16.41 0.017 1 16.351888951440785 0.035383738577365875 1 nan nan 0 nan nan 0 nan nan 0
176.85750959992097 nan nan 0 nan nan 0 16.347 0.016 1 16.351900235938174 0.03538399934768677 1 nan nan 0 nan nan 0 nan nan 0
176.85750959992097 nan nan 0 nan nan 0 16.376 0.016 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
176.85750959992097 nan nan 0 nan nan 0 16.344 0.018 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
177.54263516678475 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.172 0.017 1 16.347600975046134 0.03557400032877922 1
177.54263516678475 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.225 0.015 1 16.34761461463406 0.0355738289654255 1
177.54263516678475 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.188 0.016 1 nan nan 0
177.54263516678475 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.27 0.033 1 nan nan 0
178.79818574996898 nan nan 0 nan nan 0 nan nan 0 16.386299270705436 0.0385730005800724 1 nan nan 0 16.29 0.019 1 16.37679710177212 0.02204846031963825 1
178.79818574996898 nan nan 0 nan nan 0 nan nan 0 16.386333822047547 0.03857264667749405 1 nan nan 0 16.289 0.019 1 16.37680066945812 0.022048000246286392 1
178.79818574996898 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.301 0.018 1 nan nan 0
178.79818574996898 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.264 0.019 1 nan nan 0
179.73023167502834 nan nan 0 nan nan 0 16.374 0.017 1 16.456402101700288 0.034627318382263184 1 nan nan 0 nan nan 0 16.408474012435097 0.03419582545757294 1
179.73023167502834 nan nan 0 nan nan 0 16.429 0.017 1 16.45640028686086 0.03462700173258781 1 nan nan 0 nan nan 0 16.408500794478815 0.03419600054621696 1
179.73023167502834 nan nan 0 nan nan 0 16.407 0.016 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
179.73023167502834 nan nan 0 nan nan 0 16.413 0.016 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
180.8312102400232 nan nan 0 nan nan 0 16.408 0.017 1 16.43460110041958 0.04085300117731094 1 15.964800237064113 0.030104000121355053 1 nan nan 0 nan nan 0
180.8312102400232 nan nan 0 nan nan 0 16.453 0.017 1 16.43455341692652 0.040852595120668404 1 15.964752569910052 0.030104110017418858 1 nan nan 0 nan nan 0
180.8312102400232 nan nan 0 nan nan 0 16.448 0.019 1 nan nan 0 15.936250266526907 0.03467093035578728 1 nan nan 0 nan nan 0
180.8312102400232 nan nan 0 nan nan 0 16.494 0.02 1 nan nan 0 15.936200205121882 0.03467100113630294 1 nan nan 0 nan nan 0
181.42483709229586 nan nan 0 nan nan 0 nan nan 0 16.468855278722206 0.03199277445673942 1 nan nan 0 16.322 0.024 1 16.452421712653578 0.04537051543593406 1
181.42483709229586 nan nan 0 nan nan 0 nan nan 0 16.468901174108314 0.03199300169944763 1 nan nan 0 16.333 0.023 1 16.45240022310724 0.04537099972367287 1
181.42483709229586 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.345 0.019 1 nan nan 0
181.42483709229586 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.347 0.019 1 nan nan 0
181.42483709229586 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.228 0.02 1 nan nan 0
181.42483709229586 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.327 0.021 1 nan nan 0
181.42483709229586 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.308 0.019 1 nan nan 0
181.42483709229586 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.36 0.018 1 nan nan 0
181.42483709229586 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.308 0.024 1 nan nan 0
182.80150135001168 nan nan 0 nan nan 0 nan nan 0 16.41399994124308 0.03939799964427947 1 nan nan 0 16.323 0.019 1 16.411712880746876 0.03247128054499626 1
182.80150135001168 nan nan 0 nan nan 0 nan nan 0 16.414003499038227 0.03939822688698769 1 nan nan 0 16.299 0.018 1 16.411699818390392 0.03247100114822387 1
182.80150135001168 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.279 0.018 1 nan nan 0
182.80150135001168 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.305 0.016 1 nan nan 0
183.72139578328157 nan nan 0 nan nan 0 nan nan 0 16.393600831537146 0.026600999757647514 1 15.881400211031893 0.04027099907398223 1 16.189 0.021 1 16.373400216496677 0.026556978002190586 1
183.72139578328157 nan nan 0 nan nan 0 nan nan 0 16.393627644480155 0.026601158082485196 1 15.881440163049868 0.04027088358998297 1 15.962 0.02 1 16.373400216496677 0.026557000353932377 1
183.72139578328157 nan nan 0 nan nan 0 nan nan 0 nan nan 0 15.878400367853377 0.03357499837875366 1 16.106 0.02 1 nan nan 0
183.72139578328157 nan nan 0 nan nan 0 nan nan 0 nan nan 0 15.878400941695835 0.033574953675270074 1 15.922 0.019 1 nan nan 0
184.89156639995053 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.256 0.018 1 nan nan 0
184.89156639995053 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.25 0.02 1 nan nan 0
184.89156639995053 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.23 0.02 1 nan nan 0
184.89156639995053 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.243 0.018 1 nan nan 0
184.89156639995053 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.278 0.018 1 nan nan 0
185.6658968000673 nan nan 0 nan nan 0 nan nan 0 16.38680115842218 0.03895400092005729 1 nan nan 0 16.26 0.023 1 16.398899116570213 0.029175000265240666 1
185.6658968000673 nan nan 0 nan nan 0 nan nan 0 16.38675703431654 0.0389542244374752 1 nan nan 0 nan nan 0 16.3988574107914 0.029174953699111935 1
186.86372775002383 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.276 0.022 1 nan nan 0
186.86372775002383 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.354 0.025 1 nan nan 0
186.86372775002383 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.284 0.023 1 nan nan 0
186.86372775002383 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.325 0.03 1 nan nan 0
187.71064809989184 nan nan 0 nan nan 0 nan nan 0 nan nan 0 15.954022573641332 0.03543320670723915 1 nan nan 0 nan nan 0
187.71064809989184 nan nan 0 nan nan 0 nan nan 0 nan nan 0 15.954000513275243 0.035433001816272736 1 nan nan 0 nan nan 0
191.66930600022897 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.312 0.072 1 nan nan 0
192.77707161026774 nan nan 0 nan nan 0 nan nan 0 16.777 0.055 1 nan nan 0 16.518 0.033 1 16.703 0.056 1
192.77707161026774 nan nan 0 nan nan 0 nan nan 0 16.74 0.052 1 nan nan 0 16.536 0.035 1 16.599 0.053 1
192.77707161026774 nan nan 0 nan nan 0 nan nan 0 16.672 0.046 1 nan nan 0 16.453 0.032 1 16.668 0.055 1
192.77707161026774 nan nan 0 nan nan 0 nan nan 0 16.652 0.056 1 nan nan 0 16.481 0.039 1 16.555 0.054 1
192.77707161026774 nan nan 0 nan nan 0 nan nan 0 16.703 0.055 1 nan nan 0 nan nan 0 16.584 0.054 1
192.77707161026774 nan nan 0 nan nan 0 nan nan 0 16.765 0.058 1 nan nan 0 nan nan 0 16.704 0.057 1
193.57993963074225 nan nan 0 nan nan 0 nan nan 0 16.719 0.047 1 16.394 0.041 1 16.598 0.044 1 16.642 0.051 1
193.57993963074225 nan nan 0 nan nan 0 nan nan 0 16.704 0.047 1 16.387 0.04 1 16.452 0.039 1 16.647 0.05 1
193.57993963074225 nan nan 0 nan nan 0 nan nan 0 16.717 0.047 1 16.324 0.039 1 16.534 0.036 1 16.632 0.05 1
193.57993963074225 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.508 0.04 1 nan nan 0
194.78892715003653 nan nan 0 nan nan 0 nan nan 0 16.581756619119872 0.04404193535447121 1 nan nan 0 16.524 0.021 1 16.656900804773805 0.0364449992775917 1
194.78892715003653 nan nan 0 nan nan 0 nan nan 0 16.58180072781852 0.04404199868440628 1 nan nan 0 16.51 0.026 1 16.656906178131493 0.036445271223783486 1
194.78892715003653 nan nan 0 nan nan 0 nan nan 0 16.59586738371341 0.0524621419608593 1 nan nan 0 16.525 0.025 1 16.651294951415863 0.04089792817831039 1
194.78892715003653 nan nan 0 nan nan 0 nan nan 0 16.595899608037197 0.05246200039982796 1 nan nan 0 16.513 0.026 1 16.6513009653139 0.040897998958826065 1
195.6335943286928 nan nan 0 nan nan 0 nan nan 0 16.688 0.045 1 16.283 0.039 1 nan nan 0 16.616 0.05 1
195.6335943286928 nan nan 0 nan nan 0 nan nan 0 16.687 0.046 1 16.282 0.038 1 nan nan 0 16.548 0.049 1
195.6335943286928 nan nan 0 nan nan 0 nan nan 0 16.7 0.046 1 16.264 0.038 1 nan nan 0 16.585 0.049 1
196.73557818636652 nan nan 0 nan nan 0 nan nan 0 16.626 0.043 1 16.292 0.038 1 16.41 0.024 1 16.574 0.049 1
196.73557818636652 nan nan 0 nan nan 0 nan nan 0 16.647 0.044 1 16.281 0.038 1 16.115 0.017 1 16.59 0.049 1
196.73557818636652 nan nan 0 nan nan 0 nan nan 0 16.669 0.044 1 16.259 0.038 1 16.451 0.029 1 16.58 0.049 1
196.73557818636652 nan nan 0 nan nan 0 nan nan 0 16.516747024561276 0.046900924295186996 1 nan nan 0 16.432 0.025 1 16.5395642609041 0.03060810267925262 1
196.73557818636652 nan nan 0 nan nan 0 nan nan 0 16.516701127551087 0.046900998800992966 1 nan nan 0 nan nan 0 16.539600659488663 0.03060800023376941 1
196.73557818636652 nan nan 0 nan nan 0 nan nan 0 16.554700894737678 0.03142699971795082 1 nan nan 0 nan nan 0 16.570299427483373 0.030663000419735905 1
196.73557818636652 nan nan 0 nan nan 0 nan nan 0 16.554743230069718 0.031427066773176186 1 nan nan 0 nan nan 0 16.57029345831701 0.03066267818212509 1
197.56591617718666 nan nan 0 nan nan 0 16.554 0.022 1 16.646 0.044 1 16.287 0.039 1 nan nan 0 16.621 0.05 1
197.56591617718666 nan nan 0 nan nan 0 16.589 0.021 1 16.646 0.044 1 16.29 0.039 1 nan nan 0 16.584 0.049 1
197.56591617718666 nan nan 0 nan nan 0 16.558 0.019 1 16.656 0.044 1 16.306 0.04 1 nan nan 0 16.643 0.05 1
197.56591617718666 nan nan 0 nan nan 0 16.567 0.019 1 16.50970113078577 0.050554145127534866 1 nan nan 0 nan nan 0 nan nan 0
197.56591617718666 nan nan 0 nan nan 0 nan nan 0 16.50970113078577 0.050553999841213226 1 nan nan 0 nan nan 0 nan nan 0
197.56591617718666 nan nan 0 nan nan 0 nan nan 0 16.54363466390875 0.028777964413166043 1 nan nan 0 nan nan 0 nan nan 0
197.56591617718666 nan nan 0 nan nan 0 nan nan 0 16.54360009644367 0.02877799980342388 1 nan nan 0 nan nan 0 nan nan 0
198.7034683516494 nan nan 0 nan nan 0 16.632 0.02 1 16.722 0.046 1 16.388 0.04 1 nan nan 0 16.625 0.05 1
198.7034683516494 nan nan 0 nan nan 0 16.629 0.019 1 16.765 0.047 1 16.371 0.04 1 nan nan 0 16.651 0.05 1
198.7034683516494 nan nan 0 nan nan 0 16.608 0.02 1 16.776 0.047 1 16.39 0.041 1 nan nan 0 16.615 0.05 1
198.7034683516494 nan nan 0 nan nan 0 16.607 0.02 1 16.718 0.045 1 nan nan 0 nan nan 0 16.658 0.051 1
198.7034683516494 nan nan 0 nan nan 0 nan nan 0 16.676 0.044 1 nan nan 0 nan nan 0 16.673 0.051 1
198.7034683516494 nan nan 0 nan nan 0 nan nan 0 16.7 0.045 1 nan nan 0 nan nan 0 16.666 0.051 1
199.6604517499994 nan nan 0 nan nan 0 nan nan 0 16.597499962545655 0.028759999200701714 1 nan nan 0 16.511 0.019 1 16.621216073994642 0.04088927432894706 1
199.6604517499994 nan nan 0 nan nan 0 nan nan 0 16.597475559846792 0.028759613633155823 1 nan nan 0 16.551 0.019 1 16.62120055651894 0.04088899865746498 1
199.6604517499994 nan nan 0 nan nan 0 nan nan 0 16.6047002462431 0.03390200063586235 1 nan nan 0 16.526 0.021 1 16.662901161546156 0.031637001782655716 1
199.6604517499994 nan nan 0 nan nan 0 nan nan 0 16.604709768356408 0.033902060240507126 1 nan nan 0 16.501 0.016 1 16.662935775851853 0.03163675591349601 1
200.8039271999816 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.13451611448582 0.02599498815834522 1 16.569 0.024 1 16.672790808609914 0.039630260318517685 1
200.8039271999816 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.134500650409024 0.025994999334216118 1 16.558 0.026 1 16.672800350636784 0.039629999548196786 1
200.8039271999816 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.551 0.035 1 nan nan 0
201.6262757657282 nan nan 0 nan nan 0 16.625 0.021 1 16.845 0.049 1 16.412 0.042 1 nan nan 0 16.737 0.053 1
201.6262757657282 nan nan 0 nan nan 0 16.675 0.025 1 16.859 0.049 1 16.428 0.042 1 nan nan 0 16.711 0.052 1
201.6262757657282 nan nan 0 nan nan 0 16.597 0.026 1 16.831 0.048 1 16.398 0.041 1 nan nan 0 16.728 0.052 1
201.6262757657282 nan nan 0 nan nan 0 16.668 0.026 1 16.641100155533024 0.04253099858760834 1 16.164900169422985 0.036988001316785805 1 nan nan 0 16.699804770723368 0.04947810247540474 1
201.6262757657282 nan nan 0 nan nan 0 nan nan 0 16.641144259786223 0.042531203478574746 1 16.16487156563717 0.0369880236685276 1 nan nan 0 16.699800665627293 0.049477998167276376 1
201.6262757657282 nan nan 0 nan nan 0 nan nan 0 16.802 0.047 1 nan nan 0 nan nan 0 16.721 0.052 1
201.6262757657282 nan nan 0 nan nan 0 nan nan 0 16.825 0.048 1 nan nan 0 nan nan 0 16.668 0.051 1
201.6262757657282 nan nan 0 nan nan 0 nan nan 0 16.832 0.048 1 nan nan 0 nan nan 0 16.722 0.052 1
202.81660583997146 nan nan 0 nan nan 0 16.752 0.022 1 nan nan 0 nan nan 0 nan nan 0 16.710953279139957 0.0325048305094242 1
202.81660583997146 nan nan 0 nan nan 0 16.7 0.021 1 nan nan 0 nan nan 0 nan nan 0 16.711000932001244 0.03250499814748763 1
202.81660583997146 nan nan 0 nan nan 0 16.717 0.022 1 nan nan 0 nan nan 0 nan nan 0 nan nan 0
203.6227783500799 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.202409984214846 0.04175528138875961 1 16.643 0.02 1 16.718900970030333 0.03355100005865097 1
203.6227783500799 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.202400482654717 0.04175499826669692 1 16.609 0.023 1 16.718866391426477 0.03355090692639351 1
203.6227783500799 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.58 0.02 1 nan nan 0
203.6227783500799 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.612 0.023 1 nan nan 0
204.67312880565242 nan nan 0 nan nan 0 nan nan 0 16.851 0.048 1 16.483 0.042 1 nan nan 0 16.79 0.053 1
204.67312880565242 nan nan 0 nan nan 0 nan nan 0 16.87 0.049 1 16.457 0.041 1 nan nan 0 16.806 0.054 1
204.67312880565242 nan nan 0 nan nan 0 nan nan 0 16.84 0.048 1 16.473 0.042 1 nan nan 0 16.778 0.053 1
204.67312880565242 nan nan 0 nan nan 0 nan nan 0 16.748501183076783 0.0282249990850687 1 16.492 0.042 1 nan nan 0 16.782600470009967 0.03590099886059761 1
204.67312880565242 nan nan 0 nan nan 0 nan nan 0 16.748485745167983 0.02822527848184108 1 16.518 0.043 1 nan nan 0 16.782636762148215 0.035901308059692376 1
204.67312880565242 nan nan 0 nan nan 0 nan nan 0 16.882 0.049 1 16.519 0.043 1 nan nan 0 16.763 0.053 1
204.67312880565242 nan nan 0 nan nan 0 nan nan 0 16.858 0.049 1 nan nan 0 nan nan 0 16.735 0.052 1
204.67312880565242 nan nan 0 nan nan 0 nan nan 0 16.879 0.049 1 nan nan 0 nan nan 0 16.772 0.053 1
205.62928794953973 nan nan 0 nan nan 0 16.787 0.044 1 16.951 0.051 1 16.626 0.045 1 nan nan 0 16.828 0.054 1
205.62928794953973 nan nan 0 nan nan 0 16.873 0.033 1 16.983 0.052 1 16.555 0.044 1 nan nan 0 16.848 0.054 1
205.62928794953973 nan nan 0 nan nan 0 16.786 0.039 1 16.899 0.05 1 16.635 0.046 1 nan nan 0 16.83 0.054 1
205.62928794953973 nan nan 0 nan nan 0 nan nan 0 16.778299357680986 0.04873599857091903 1 16.312400874447892 0.04480500146746635 1 nan nan 0 16.837 0.055 1
205.62928794953973 nan nan 0 nan nan 0 nan nan 0 16.778278514071424 0.0487360917031765 1 16.312385958475407 0.04480501636862754 1 nan nan 0 16.789 0.054 1
205.62928794953973 nan nan 0 nan nan 0 nan nan 0 16.932 0.05 1 16.551 0.045 1 nan nan 0 16.85 0.055 1
205.62928794953973 nan nan 0 nan nan 0 nan nan 0 16.934 0.05 1 16.519 0.045 1 nan nan 0 nan nan 0
205.62928794953973 nan nan 0 nan nan 0 nan nan 0 16.902 0.049 1 16.566 0.045 1 nan nan 0 nan nan 0
206.74369911383837 nan nan 0 nan nan 0 16.865 0.023 1 16.979 0.052 1 16.587 0.045 1 nan nan 0 16.873 0.055 1
206.74369911383837 nan nan 0 nan nan 0 16.9 0.023 1 16.98 0.052 1 16.571 0.045 1 nan nan 0 16.879 0.056 1
206.74369911383837 nan nan 0 nan nan 0 16.901 0.021 1 16.972 0.051 1 16.658 0.047 1 nan nan 0 16.87 0.056 1
206.74369911383837 nan nan 0 nan nan 0 16.8 0.022 1 16.776399727024028 0.040741000324487686 1 16.916 0.071 1 nan nan 0 16.811100413992897 0.03295300155878066 1
206.74369911383837 nan nan 0 nan nan 0 nan nan 0 16.776422971545035 0.0407414473593235 1 16.992 0.066 1 nan nan 0 16.811050868449254 0.03295291215181351 1
206.74369911383837 nan nan 0 nan nan 0 nan nan 0 17.029 0.053 1 16.732 0.059 1 nan nan 0 16.971 0.059 1
206.74369911383837 nan nan 0 nan nan 0 nan nan 0 17.063 0.055 1 nan nan 0 nan nan 0 16.937 0.057 1
206.74369911383837 nan nan 0 nan nan 0 nan nan 0 17.042 0.054 1 nan nan 0 nan nan 0 16.708 0.056 1
207.62210607896782 nan nan 0 nan nan 0 nan nan 0 16.919 0.05 1 16.598 0.046 1 16.618 0.024 1 16.841 0.055 1
207.62210607896782 nan nan 0 nan nan 0 nan nan 0 16.962 0.052 1 16.589 0.045 1 16.724 0.03 1 16.841 0.055 1
207.62210607896782 nan nan 0 nan nan 0 nan nan 0 16.922 0.05 1 16.58 0.045 1 16.764 0.045 1 16.83 0.054 1
207.62210607896782 nan nan 0 nan nan 0 nan nan 0 16.718895014253995 0.03424126654863357 1 16.482 0.103 1 16.992 0.401 1 16.756321367284134 0.040428981184959405 1
207.62210607896782 nan nan 0 nan nan 0 nan nan 0 16.718900970030333 0.034240998327732086 1 16.251 0.063 1 nan nan 0 16.756300481316167 0.0404289998114109 1
207.62210607896782 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.634 0.085 1
207.62210607896782 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.556 0.079 1
208.7629805999653 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.563 0.023 1 16.722999971823516 0.03198900073766708 1
208.7629805999653 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.547 0.025 1 16.72301487311194 0.03198909014463424 1
208.7629805999653 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.502 0.02 1 nan nan 0
208.7629805999653 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.574 0.022 1 nan nan 0
209.66926728568174 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.614 0.025 1 16.724920442402432 0.031173111870884892 1
209.66926728568174 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.602 0.024 1 16.724899526132795 0.031173000112175938 1
209.66926728568174 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.589 0.023 1 nan nan 0
209.66926728568174 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.628 0.023 1 nan nan 0
209.66926728568174 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.615 0.023 1 nan nan 0
210.63747913544424 nan nan 0 nan nan 0 nan nan 0 16.928 0.051 1 16.443 0.044 1 nan nan 0 16.846 0.056 1
210.63747913544424 nan nan 0 nan nan 0 nan nan 0 16.889 0.05 1 16.478 0.045 1 nan nan 0 16.848 0.056 1
210.63747913544424 nan nan 0 nan nan 0 nan nan 0 16.859 0.049 1 16.474 0.044 1 nan nan 0 16.832 0.056 1
210.63747913544424 nan nan 0 nan nan 0 nan nan 0 16.66189985072008 0.03483799844980239 1 nan nan 0 nan nan 0 16.790558271780036 0.036013089120388024 1
210.63747913544424 nan nan 0 nan nan 0 nan nan 0 16.66190162198683 0.034837789833545685 1 nan nan 0 nan nan 0 16.79059995877089 0.03601299971342087 1
211.61105896672234 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.664 0.028 1 16.844997550475856 0.054391153156757355 1
211.61105896672234 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.65 0.028 1 16.844999347592495 0.05439100041985512 1
211.61105896672234 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.596 0.033 1 nan nan 0
211.61105896672234 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.714 0.026 1 nan nan 0
213.5373052792934 nan nan 0 nan nan 0 nan nan 0 17.047 0.055 1 16.591 0.046 1 16.697 0.031 1 16.918 0.057 1
213.5373052792934 nan nan 0 nan nan 0 nan nan 0 17.045 0.055 1 16.594 0.047 1 16.673 0.032 1 16.872 0.056 1
213.5373052792934 nan nan 0 nan nan 0 nan nan 0 17.051 0.056 1 16.602 0.047 1 16.671 0.032 1 16.904 0.057 1
213.5373052792934 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.684 0.026 1 16.827200222062963 0.03342900052666664 1
213.5373052792934 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.82717340928857 0.03342886269092559 1
214.67815685276872 nan nan 0 nan nan 0 nan nan 0 16.941 0.06 1 16.811 0.104 1 nan nan 0 16.76 0.067 1
214.67815685276872 nan nan 0 nan nan 0 nan nan 0 16.924 0.06 1 16.598 0.071 1 nan nan 0 16.69 0.063 1
214.67815685276872 nan nan 0 nan nan 0 nan nan 0 17.036 0.064 1 16.505 0.062 1 nan nan 0 16.79 0.067 1
