phase,L,eL
275.58546002123813,1.8338677740218573e+41,2.7888644687178146e+40
275.58546002123813,2.033714044350406e+41,2.9699829038867212e+40
275.58546002123813,1.89543436909839e+41,2.9058254425212434e+40
275.58546002123813,1.5276945972568145e+41,2.502906019822059e+40
275.58546002123813,1.7647999116321693e+41,2.698297938330314e+40
275.58546002123813,2.2331721426331435e+41,3.252439719974923e+40
276.5830286940715,1.596381873342961e+41,2.97787488451143e+40
276.5830286940715,1.783528124915106e+41,3.1094016481183227e+40
276.5830286940715,1.825059535720957e+41,2.982251531101516e+40
276.5830286940715,1.4694497286912703e+41,2.7075028964421027e+40
276.5830286940715,1.4031010780118875e+41,2.6302066327430655e+40
276.5830286940715,1.6079597293726423e+41,2.8897660505030877e+40
277.57266550920906,1.3057023359793085e+41,2.2014955497422824e+40
277.57266550920906,1.1562298603105189e+41,1.9494756360710732e+40
277.57266550920906,1.2818705825440744e+41,2.1056768929411414e+40
277.57266550920906,1.341047562455546e+41,2.1229129195928347e+40
277.57266550920906,1.590172289365531e+41,2.3602688220835075e+40
278.57267444441095,1.4159378170102258e+41,2.2534075574830224e+40
278.57267444441095,1.0210433499039808e+41,1.8580790116679914e+40
278.57267444441095,9.537711488702398e+40,1.8230858369354067e+40
278.57267444441095,9.859256855425773e+40,1.9580603692502266e+40
278.57267444441095,1.1766415521762248e+41,2.0565929261664561e+40
279.34590855333954,1.7096741295153799e+41,1.9819775713553322e+40
280.57332238424567,8.892915815331546e+40,2.2499537333522335e+40
280.57332238424567,7.667330450298505e+40,1.9017019392722017e+40
280.57332238424567,1.1414165914444916e+41,2.1501564569839446e+40
280.57332238424567,1.1669283234864316e+41,2.450120023181205e+40
280.57332238424567,6.72115917989692e+40,1.6603492781970527e+40
281.5730543518439,5.864678120371887e+40,2.0291558564333433e+40
281.5730543518439,1.0333422368009655e+41,2.1696384038572344e+40
281.5730543518439,8.445865890247696e+40,1.887223601695857e+40
281.5730543518439,6.702613564288641e+40,1.7696286295112313e+40
281.5730543518439,8.246016150967779e+40,2.028854130570986e+40
282.57827337955433,7.846107700154424e+40,1.9421454043889927e+40
282.57827337955433,6.537809462632641e+40,1.9684100323260802e+40
282.57827337955433,7.038603942111728e+40,2.39876655003974e+40
284.51530797744635,8.85585862788073e+40,1.4970273537676725e+40
284.51530797744635,3.3074723382408545e+40,1.1788045232584872e+40
284.51530797744635,3.190775294123075e+40,1.157183582266205e+40
286.5736913966636,1.815917946318008e+40,1.480384452377272e+40
286.5736913966636,2.7157902241845345e+40,1.3056252287067794e+40
286.5736913966636,3.2892449810732586e+40,1.0156380748676304e+40
288.5741725694388,2.6031321783454676e+40,1.3179040846334053e+40
290.577259143504,3.0733614844293227e+40,2.349878702862327e+40
290.577259143504,2.6693999276643727e+40,1.8056056488696122e+40
290.577259143504,4.529118089495216e+40,1.8372414809882943e+40
