|     name |                                            realimg | flt |         obstime | camera |    exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |               fwhm |                 bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon | xsub | ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 005.fits | rc20221115_03_48_04_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip |  2459898.658383 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  5.172629470511742 |  305.54731281412603 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.089 |      0.054 |  99.99 |     99.99 |  99.99 |     99.99 | 16.529 |     0.062 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 030.fits | rc20221127_02_29_00_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459910.6034749 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  5.858934994115737 |   358.4653077896831 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.245 |      0.058 |  99.99 |     99.99 |  99.99 |     99.99 | 16.685 |     0.065 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 000.fits | rc20221211_03_27_27_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459924.6440666 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  5.151077616554096 |  407.69301513709945 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.242 |      0.059 |  99.99 |     99.99 |  99.99 |     99.99 | 16.682 |     0.066 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 026.fits | rc20221220_02_57_54_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459933.6235434 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  5.519743867683038 |    335.772214076291 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.513 |      0.066 |  99.99 |     99.99 |  99.99 |     99.99 | 16.953 |     0.072 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 001.fits | rc20230113_02_53_36_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459957.6205576 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  7.439524909219047 |   604.9149292376749 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.768 |      0.082 |  99.99 |     99.99 |  99.99 |     99.99 | 17.208 |     0.087 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 024.fits | rc20230113_04_44_13_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459957.6973793 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  10.31781610276282 |   596.0904674962215 |     0.0 |     0 |        0 | 0.0 | 0.0 |   99.99 |      99.99 |  99.99 |     99.99 |  99.99 |     99.99 |  99.99 |     99.99 |   77 |                0.0 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 003.fits |    rc20230128_02_37_55_f_a_b_ZTF22aapubuy_i_i.fits |  ip | 2459972.6096711 |      ? |      180.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  5.003149435640371 |   1022.348465333552 |     0.0 |     0 |        0 | 0.0 | 0.0 |  20.496 |      0.104 |  99.99 |     99.99 |  99.99 |     99.99 | 17.936 |     0.108 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 015.fits | rc20230129_02_43_17_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459973.6134022 |      ? |      300.0 |    -64 |  909 |  985 |       0 |      0 |    0 | 11.884843608675695 |  1797.5022867469247 |     0.0 |     0 |        0 | 0.0 | 0.0 |   99.99 |      99.99 |  99.99 |     99.99 |  99.99 |     99.99 |  99.99 |     99.99 |   77 |                0.0 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 021.fits | rc20230203_02_46_02_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459978.6153068 |      ? |      240.0 |    -64 |  909 |  985 |       0 |      0 |    0 | 7.4550239814857235 |   7139.466228714013 |     0.0 |     0 |        0 | 0.0 | 0.0 |   99.99 |      99.99 |  99.99 |     99.99 |  99.99 |     99.99 |  99.99 |     99.99 |   77 |                0.0 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 008.fits | rc20230206_02_47_41_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459981.6164566 |      ? |      240.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  9.626170761181312 |   3369.445643670765 |     0.0 |     0 |        0 | 0.0 | 0.0 |   99.99 |      99.99 |  99.99 |     99.99 |  99.99 |     99.99 |  99.99 |     99.99 |   77 |                0.0 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 020.fits | rc20230207_02_48_59_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459982.6173552 |      ? |      240.0 |    -64 |  909 |  985 |       0 |      0 |    0 | 12.288594143480788 |  2527.3715392815134 |     0.0 |     0 |        0 | 0.0 | 0.0 |   99.99 |      99.99 |  99.99 |     99.99 |  99.99 |     99.99 |  99.99 |     99.99 |   77 |                0.0 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 007.fits | rc20230208_02_49_40_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459983.6178277 |      ? |      240.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  6.284351515753728 |  1457.7865936956282 |     0.0 |     0 |        0 | 0.0 | 0.0 |  21.385 |      0.161 |  99.99 |     99.99 |  99.99 |     99.99 | 18.825 |     0.164 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 025.fits |    rc20230210_02_51_10_f_a_b_ZTF22aapubuy_i_i.fits |  ip | 2459985.6188753 |      ? |      240.0 |    -64 |  909 |  985 |       0 |      0 |    0 |                0.0 |                 0.0 |     0.0 |     0 |        0 | 0.0 | 0.0 |   99.99 |      99.99 |  99.99 |     99.99 |  99.99 |     99.99 |  99.99 |     99.99 |   77 |                0.0 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 033.fits |                         J003445.00-082312.0-i.fits |  ip |             nan |      ? | 377.352192 |    -32 | 1000 | 1000 |       0 |      0 |    0 |  3.545641917784818 | 0.07684415027667886 |     0.0 |     0 |        0 | 0.0 | 0.0 |   99.99 |      99.99 |  99.99 |     99.99 |  99.99 |     99.99 |  99.99 |     99.99 |   12 |                0.0 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
