|     name |                                            realimg | flt |         obstime | camera |    exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |               fwhm |                 bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon | xsub | ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 015.fits | rc20221127_02_26_36_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459910.6018126 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  5.777639451540198 |  456.45469517468564 |     0.0 |     0 |        0 | 0.0 | 0.0 |   19.27 |      0.059 |  99.99 |     99.99 |  99.99 |     99.99 |  16.71 |     0.066 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 030.fits | rc20221211_03_25_03_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp |  2459924.642405 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  5.868334795895667 |   636.3108506754427 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.443 |      0.064 |  99.99 |     99.99 |  99.99 |     99.99 | 16.883 |     0.071 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 012.fits | rc20221220_02_55_30_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459933.6218851 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  5.689908886868466 |   767.4654671855465 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.469 |      0.066 |  99.99 |     99.99 |  99.99 |     99.99 |  16.91 |     0.072 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 009.fits | rc20230113_02_48_51_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459957.6172601 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |                4.0 |  1764.1871513020187 |     0.0 |     0 |        0 | 0.0 | 0.0 |  20.486 |      0.115 |  99.99 |     99.99 |  99.99 |     99.99 |  99.99 |     99.99 |   77 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 003.fits | rc20230113_04_41_50_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459957.6957197 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |   8.74237763185853 |   1557.288702823041 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.917 |      0.094 |  99.99 |     99.99 |  99.99 |     99.99 |  17.36 |     0.099 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 019.fits |    rc20230128_02_30_11_f_a_b_ZTF22aapubuy_r_r.fits |  rp | 2459972.6042993 |      ? |      180.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  5.022120981604736 |  2058.4798446839945 |     0.0 |     0 |        0 | 0.0 | 0.0 |  20.408 |      0.101 |  99.99 |     99.99 |  99.99 |     99.99 |  17.84 |     0.104 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 018.fits | rc20230129_02_31_35_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459973.6052736 |      ? |      300.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |               10.0 |   2896.120910246994 |     0.0 |     0 |        0 | 0.0 | 0.0 |  20.574 |      0.113 |  99.99 |     99.99 |  99.99 |     99.99 |  18.01 |     0.114 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 029.fits | rc20230208_02_39_42_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459983.6109082 |      ? |      240.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  6.603952037504842 |   3124.721481485954 |     0.0 |     0 |        0 | 0.0 | 0.0 |  21.077 |      0.145 |  99.99 |     99.99 |  99.99 |     99.99 |  18.52 |     0.153 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 013.fits |    rc20230210_02_41_26_f_a_b_ZTF22aapubuy_r_r.fits |  rp | 2459985.6121111 |      ? |      240.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |                5.0 |   3339.912881570333 |     0.0 |     0 |        0 | 0.0 | 0.0 |  21.962 |       0.22 |  99.99 |     99.99 |  99.99 |     99.99 |   19.4 |     0.321 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 008.fits |                         J003445.00-082312.0-r.fits |  rp |             nan |      ? | 323.444736 |    -32 | 1000 | 1000 |       0 |      0 |    0 | 3.5511929606080863 | 0.05288585172624353 |     0.0 |     0 |        1 | 0.0 | 0.0 |   99.99 |      99.99 |  99.99 |     99.99 |  99.99 |     99.99 |  99.99 |     99.99 |   12 |                0.0 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
