|     name |                                                      realimg | flt |            obstime | camera |   exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |               fwhm |                bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon |   xsub |   ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 280.fits |              SN2022jli_20221206_041616_SR_150_NM_32_C005.fts |  rp |   2459919.67798125 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.03 |           12862.67 |     0.0 |   111 |        0 | 0.0 | 0.0 |  19.482 |      0.055 |  99.99 |     99.99 |  99.99 |     99.99 | 16.925 |      0.06 |    0 | 0.9728341946518685 |      0.0 |      ? | 500.52 | 501.55 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 000.fits |              SN2022jli_20221208_022454_SR_150_NM_32_C001.fts |  rp | 2459921.6007280094 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.08 |           17336.93 |     0.0 |   138 |        0 | 0.0 | 0.0 |  19.375 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.818 |     0.057 |    0 | 0.9719819335735164 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 197.fits |              SN2022jli_20221208_022741_SR_150_NM_32_C002.fts |  rp |  2459921.602569676 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.32 |           17428.54 |     0.0 |   129 |        0 | 0.0 | 0.0 |  19.412 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 | 16.855 |     0.058 |    0 | 0.9719934879896602 |      0.0 |      ? | 500.59 | 501.51 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 124.fits |              SN2022jli_20221208_023019_SR_150_NM_32_C003.fts |  rp |  2459921.604404167 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.38 |           17141.83 |     0.0 |   117 |        0 | 0.0 | 0.0 |  19.448 |      0.055 |  99.99 |     99.99 |  99.99 |     99.99 | 16.891 |      0.06 |    0 | 0.9723021870549251 |      0.0 |      ? | 500.49 | 501.55 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 125.fits |              SN2022jli_20221208_023259_SR_150_NM_32_C004.fts |  rp | 2459921.6062609954 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |                3.4 |           16833.58 |     0.0 |   116 |        0 | 0.0 | 0.0 |  19.393 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 | 16.836 |     0.058 |    0 |  0.971503959525171 |      0.0 |      ? |  500.4 |  501.5 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 206.fits |              SN2022jli_20221208_023539_SR_150_NM_32_C005.fts |  rp | 2459921.6081105326 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.04 |           16525.81 |     0.0 |   129 |        0 | 0.0 | 0.0 |  19.394 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.837 |     0.057 |    0 | 0.9715103105310882 |      0.0 |      ? | 500.49 | 501.48 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 129.fits |              SN2022jli_20221208_040540_SR_150_NM_32_C001.fts |  rp | 2459921.6706635416 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               2.87 |           15877.59 |     0.0 |   154 |        0 | 0.0 | 0.0 |  19.425 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.868 |     0.057 |    0 | 0.9717410369801347 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 221.fits |              SN2022jli_20221208_040824_SR_150_NM_32_C002.fts |  rp | 2459921.6725133103 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               2.91 |           16079.69 |     0.0 |   169 |        0 | 0.0 | 0.0 |  19.394 |       0.05 |  99.99 |     99.99 |  99.99 |     99.99 | 16.837 |     0.056 |    0 |  0.971896044595652 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 108.fits |              SN2022jli_20221208_041103_SR_150_NM_32_C003.fts |  rp |   2459921.67436713 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               2.99 |           16258.71 |     0.0 |   150 |        0 | 0.0 | 0.0 |  19.388 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.831 |     0.057 |    0 | 0.9714352873215314 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 207.fits |              SN2022jli_20221208_041344_SR_150_NM_32_C004.fts |  rp |  2459921.676220602 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               2.93 |           16256.63 |     0.0 |   153 |        0 | 0.0 | 0.0 |  19.395 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.838 |     0.057 |    0 | 0.9712682637126479 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 307.fits |              SN2022jli_20221208_041623_SR_150_NM_32_C005.fts |  rp | 2459921.6780542824 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               2.93 |           16371.61 |     0.0 |   172 |        0 | 0.0 | 0.0 |  19.395 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.838 |     0.057 |    0 | 0.9713767879425859 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 185.fits |              SN2022jli_20221209_022110_SR_150_NM_32_C001.fts |  rp | 2459922.5981289353 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.32 |            8098.76 |     0.0 |   190 |        0 | 0.0 | 0.0 |  19.488 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.931 |     0.057 |    0 | 0.9724037674395377 |      0.0 |      ? | 500.47 | 501.61 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 183.fits |              SN2022jli_20221209_022357_SR_150_NM_32_C002.fts |  rp | 2459922.5999774304 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.37 |            6879.58 |     0.0 |   166 |        0 | 0.0 | 0.0 |  19.475 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 16.918 |     0.057 |    0 | 0.9715780569294045 |      0.0 |      ? | 500.46 | 501.61 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 298.fits |              SN2022jli_20221209_022636_SR_150_NM_32_C003.fts |  rp |  2459922.601816204 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.23 |            7250.79 |     0.0 |   257 |        0 | 0.0 | 0.0 |  19.485 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.928 |     0.057 |    0 | 0.9717750067751668 |      0.0 |      ? | 500.51 | 501.59 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 194.fits |              SN2022jli_20221209_022915_SR_150_NM_32_C004.fts |  rp |  2459922.603658565 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.19 |            7477.79 |     0.0 |   180 |        0 | 0.0 | 0.0 |  19.479 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.922 |     0.057 |    0 | 0.9718791822117568 |      0.0 |      ? | 500.46 | 501.57 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 034.fits |              SN2022jli_20221209_023154_SR_150_NM_32_C005.fts |  rp | 2459922.6055046297 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.22 |            7661.72 |     0.0 |   198 |        0 | 0.0 | 0.0 |  19.474 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 16.917 |     0.057 |    0 | 0.9726282689930349 |      0.0 |      ? | 500.48 | 501.57 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 231.fits |              SN2022jli_20221209_040547_SR_150_NM_32_C001.fts |  rp |   2459922.67072662 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.56 |            7900.09 |     0.0 |   132 |        0 | 0.0 | 0.0 |  19.473 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 | 16.916 |     0.058 |    0 | 0.9717913111938676 |      0.0 |      ? | 500.48 | 501.57 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 155.fits |              SN2022jli_20221209_040829_SR_150_NM_32_C002.fts |  rp |  2459922.672583449 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.51 |            7965.54 |     0.0 |   168 |        0 | 0.0 | 0.0 |  19.524 |      0.054 |  99.99 |     99.99 |  99.99 |     99.99 | 16.967 |     0.059 |    0 | 0.9723979011643124 |      0.0 |      ? | 500.51 | 501.53 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 022.fits |              SN2022jli_20221209_041108_SR_150_NM_32_C003.fts |  rp |  2459922.674483449 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.49 |            8077.65 |     0.0 |   300 |        0 | 0.0 | 0.0 |   19.46 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.903 |     0.057 |    0 | 0.9719789812422364 |      0.0 |      ? | 500.56 | 501.52 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 286.fits |              SN2022jli_20221209_041354_SR_150_NM_32_C004.fts |  rp | 2459922.6763394675 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.39 |            8231.45 |     0.0 |   190 |        0 | 0.0 | 0.0 |  19.473 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 16.916 |     0.057 |    0 | 0.9716533306680235 |      0.0 |      ? | 500.57 | 501.59 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 294.fits |              SN2022jli_20221209_041634_SR_150_NM_32_C005.fts |  rp | 2459922.6781935184 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.65 |            8551.91 |     0.0 |   173 |        0 | 0.0 | 0.0 |  19.511 |      0.054 |  99.99 |     99.99 |  99.99 |     99.99 | 16.954 |     0.059 |    0 | 0.9721584787359255 |      0.0 |      ? | 500.52 | 501.57 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 196.fits |              SN2022jli_20221210_034206_SR_150_NM_32_C001.fts |  rp | 2459923.6542721065 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.01 |             6479.5 |     0.0 |   132 |        0 | 0.0 | 0.0 |   19.46 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.903 |     0.057 |    0 | 0.9713655972973393 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 160.fits |              SN2022jli_20221210_034447_SR_150_NM_32_C002.fts |  rp | 2459923.6561144674 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.42 |            5905.11 |     0.0 |   125 |        0 | 0.0 | 0.0 |  19.438 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.881 |     0.057 |    0 | 0.9713462039347417 |      0.0 |      ? | 500.49 | 501.59 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 141.fits |              SN2022jli_20221210_034727_SR_150_NM_32_C003.fts |  rp | 2459923.6580185187 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.63 |            6835.01 |     0.0 |    95 |        0 | 0.0 | 0.0 |  19.407 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 |  16.85 |     0.057 |    0 | 0.9714536055659403 |      0.0 |      ? | 500.46 | 501.53 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 213.fits |              SN2022jli_20221210_035011_SR_150_NM_32_C004.fts |  rp | 2459923.6598591437 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.55 |            7159.95 |     0.0 |    96 |        0 | 0.0 | 0.0 |  19.486 |      0.055 |  99.99 |     99.99 |  99.99 |     99.99 | 16.929 |      0.06 |    0 | 0.9714600578368461 |      0.0 |      ? | 500.47 | 501.53 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 050.fits |              SN2022jli_20221212_020547_SR_150_NM_32_C001.fts |  rp | 2459925.5874552084 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.06 |            1547.88 |     0.0 |   156 |        0 | 0.0 | 0.0 |  19.554 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 | 16.997 |     0.058 |    0 | 0.9713484230834409 |      0.0 |      ? | 500.51 | 501.56 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 101.fits |              SN2022jli_20221212_020833_SR_150_NM_32_C002.fts |  rp |   2459925.58928831 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.74 |            1547.79 |     0.0 |   300 |        0 | 0.0 | 0.0 |  19.598 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 | 17.041 |     0.058 |    0 | 0.9718080978090488 |      0.0 |      ? |  500.5 | 501.59 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 099.fits |              SN2022jli_20221212_021113_SR_150_NM_32_C003.fts |  rp |  2459925.591127083 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.08 |            1563.93 |     0.0 |   238 |        0 | 0.0 | 0.0 |  19.548 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 16.991 |     0.057 |    0 | 0.9727309337504729 |      0.0 |      ? | 500.46 | 501.56 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 094.fits |              SN2022jli_20221212_021351_SR_150_NM_32_C004.fts |  rp | 2459925.5929738428 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.71 |            1558.91 |     0.0 |   249 |        0 | 0.0 | 0.0 |  19.525 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 16.968 |     0.057 |    0 | 0.9730345996196735 |      0.0 |      ? | 500.44 | 501.56 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 164.fits |              SN2022jli_20221212_021631_SR_150_NM_32_C005.fts |  rp |  2459925.594824074 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |                3.8 |            1577.86 |     0.0 |   245 |        0 | 0.0 | 0.0 |  19.539 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 16.982 |     0.057 |    0 |  0.973821010313531 |      0.0 |      ? | 500.42 | 501.54 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 168.fits |              SN2022jli_20221212_033531_SR_150_NM_32_C001.fts |  rp |  2459925.649687153 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.69 |            2904.53 |     0.0 |   294 |        0 | 0.0 | 0.0 |  19.559 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 17.002 |     0.057 |    0 | 0.9715261879372409 |      0.0 |      ? | 500.47 | 501.56 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 061.fits |              SN2022jli_20221212_033810_SR_150_NM_32_C002.fts |  rp |  2459925.651578009 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.14 |            3043.53 |     0.0 |   276 |        0 | 0.0 | 0.0 |  19.559 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 | 17.002 |     0.058 |    0 | 0.9710525090934503 |      0.0 |      ? | 500.46 | 501.58 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 044.fits |              SN2022jli_20221212_034055_SR_150_NM_32_C003.fts |  rp | 2459925.6534261573 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.64 |            3170.99 |     0.0 |   178 |        0 | 0.0 | 0.0 |  19.653 |      0.057 |  99.99 |     99.99 |  99.99 |     99.99 | 17.096 |     0.062 |    0 | 0.9710940767420514 |      0.0 |      ? | 500.54 | 501.51 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 078.fits |              SN2022jli_20221212_034334_SR_150_NM_32_C004.fts |  rp | 2459925.6552737267 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               5.41 |            3271.65 |     0.0 |   160 |        0 | 0.0 | 0.0 |  19.627 |      0.057 |  99.99 |     99.99 |  99.99 |     99.99 |  17.07 |     0.062 |    0 | 0.9714748416650228 |      0.0 |      ? | 500.54 | 501.54 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 317.fits |              SN2022jli_20221212_034613_SR_150_NM_32_C005.fts |  rp |  2459925.657162963 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               5.23 |            3422.68 |     0.0 |   168 |        0 | 0.0 | 0.0 |  19.669 |      0.057 |  99.99 |     99.99 |  99.99 |     99.99 | 17.112 |     0.062 |    0 | 0.9714299923253435 |      0.0 |      ? | 500.51 | 501.54 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 119.fits |              SN2022jli_20221214_021506_SR_150_NM_32_C001.fts |  rp |  2459927.593915046 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               2.82 |            1392.72 |     0.0 |   285 |        0 | 0.0 | 0.0 |  19.562 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 17.005 |     0.057 |    0 | 0.9724210073607749 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 135.fits |              SN2022jli_20221214_021753_SR_150_NM_32_C002.fts |  rp |  2459927.595770486 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               2.83 |            1388.65 |     0.0 |   356 |        0 | 0.0 | 0.0 |  19.556 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 16.999 |     0.057 |    0 | 0.9724599166828046 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 166.fits |              SN2022jli_20221214_022033_SR_150_NM_32_C003.fts |  rp |  2459927.597623727 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |                2.9 |            1379.84 |     0.0 |   460 |        0 | 0.0 | 0.0 |  19.584 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 17.027 |     0.057 |    0 | 0.9724408796058386 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 209.fits |              SN2022jli_20221214_022313_SR_150_NM_32_C004.fts |  rp |  2459927.599479051 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.06 |            1397.84 |     0.0 |   434 |        0 | 0.0 | 0.0 |  19.593 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 | 17.036 |     0.058 |    0 | 0.9721804129284389 |      0.0 |      ? | 500.45 | 501.48 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 235.fits |              SN2022jli_20221214_022605_SR_150_NM_32_C005.fts |  rp | 2459927.6014640047 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               2.82 |            1423.63 |     0.0 |   264 |        0 | 0.0 | 0.0 |  19.597 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 |  17.04 |     0.058 |    0 | 0.9718151913316891 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 308.fits |              SN2022jli_20221215_031216_SR_150_NM_32_C001.fts |  rp | 2459928.6336269677 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.18 |            1344.91 |     0.0 |   313 |        0 | 0.0 | 0.0 |  19.625 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 | 17.068 |     0.058 |    0 | 0.9715420526478561 |      0.0 |      ? | 500.49 | 501.53 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 139.fits |              SN2022jli_20221215_031504_SR_150_NM_32_C002.fts |  rp |   2459928.63546875 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.38 |            1354.55 |     0.0 |   397 |        0 | 0.0 | 0.0 |  19.613 |      0.053 |  99.99 |     99.99 |  99.99 |     99.99 | 17.056 |     0.058 |    0 | 0.9713879901688152 |      0.0 |      ? | 500.47 | 501.57 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
