|     name |                                         realimg | flt |            obstime | camera |   exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |               fwhm |                 bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon |   xsub |   ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 129.fits | SN2022jli_20221122_053730_SI_150_NM_32_C001.fts |  ip | 2459905.7344163195 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.21 |             2266.77 |     0.0 |   288 |        0 | 0.0 | 0.0 |  19.135 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.551 |     0.045 |    0 | 0.9714623435675317 |      0.0 |      ? | 500.55 | 501.59 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 096.fits | SN2022jli_20221122_054011_SI_150_NM_32_C002.fts |  ip | 2459905.7362520834 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |                4.8 |             2271.96 |     0.0 |   123 |        0 | 0.0 | 0.0 |  19.103 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.519 |     0.045 |    0 |  0.971655334073988 |      0.0 |      ? | 500.57 |  501.7 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 025.fits | SN2022jli_20221122_054249_SI_150_NM_32_C003.fts |  ip | 2459905.7380945603 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.47 |             2284.97 |     0.0 |   156 |        0 | 0.0 | 0.0 |   19.15 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.566 |     0.045 |    0 |   0.97165630934482 |      0.0 |      ? | 500.56 | 501.58 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 014.fits | SN2022jli_20221123_044148_SI_150_NM_32_C001.fts |  ip |  2459906.695777662 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.18 |             2677.84 |     0.0 |   187 |        0 | 0.0 | 0.0 |  19.171 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.587 |     0.045 |    0 | 0.9710849841926155 |      0.0 |      ? | 500.49 | 501.61 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 282.fits | SN2022jli_20221123_044433_SI_150_NM_32_C002.fts |  ip | 2459906.6976179397 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.31 |             2642.89 |     0.0 |   203 |        0 | 0.0 | 0.0 |  19.155 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.571 |     0.045 |    0 | 0.9710669174759017 |      0.0 |      ? | 500.55 | 501.63 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 205.fits | SN2022jli_20221123_044712_SI_150_NM_32_C003.fts |  ip | 2459906.6994653936 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.37 |             2557.89 |     0.0 |   213 |        0 | 0.0 | 0.0 |  19.242 |      0.047 |  99.99 |     99.99 |  99.99 |     99.99 | 16.658 |     0.047 |    0 | 0.9711726945054134 |      0.0 |      ? | 500.54 | 501.64 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 050.fits | SN2022jli_20221123_064838_SI_150_NM_32_C001.fts |  ip | 2459906.7838108796 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               8.19 |             2772.71 |     0.0 |   101 |        0 | 0.0 | 0.0 |    19.5 |      0.071 |  99.99 |     99.99 |  99.99 |     99.99 | 16.916 |     0.071 |    0 | 0.9715197555525723 |      0.0 |      ? | 500.62 | 501.72 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 026.fits | SN2022jli_20221123_065120_SI_150_NM_32_C002.fts |  ip |  2459906.785654282 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               8.53 |             2771.74 |     0.0 |    99 |        0 | 0.0 | 0.0 |  19.576 |      0.066 |  99.99 |     99.99 |  99.99 |     99.99 | 16.992 |     0.066 |    0 | 0.9703433769342349 |      0.0 |      ? | 500.41 | 501.56 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 093.fits | SN2022jli_20221123_065359_SI_150_NM_32_C003.fts |  ip | 2459906.7874971065 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               7.69 |             2810.63 |     0.0 |   106 |        0 | 0.0 | 0.0 |  19.316 |      0.059 |  99.99 |     99.99 |  99.99 |     99.99 | 16.732 |     0.059 |    0 | 0.9698844110865591 |      0.0 |      ? | 500.55 | 501.76 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 203.fits | SN2022jli_20221124_022725_SI_150_NM_32_C001.fts |  ip |  2459907.602471296 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |                4.5 |             2791.95 |     0.0 |   179 |        0 | 0.0 | 0.0 |  19.182 |      0.046 |  99.99 |     99.99 |  99.99 |     99.99 | 16.598 |     0.046 |    0 | 0.9713798243695543 |      0.0 |      ? | 500.58 |  501.6 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
