|     name |                                                                realimg | flt |            obstime | camera |   exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |              fwhm |                bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon |   xsub |   ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 010.fits |                        SN2022jli_20221121_023116_SG_150_NM_32_C001.fts |  gp | 2459904.6050520833 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.58 |             726.92 |     0.0 |   193 |        0 | 0.0 | 0.0 |  19.393 |      0.048 |  99.99 |     99.99 |  99.99 |     99.99 | 16.851 |     0.048 |    0 | 0.9714305745739265 |      0.0 |      ? | 500.47 | 501.59 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 021.fits |                        SN2022jli_20221121_023355_SG_150_NM_32_C002.fts |  gp | 2459904.6068988424 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.55 |             724.64 |     0.0 |   167 |        0 | 0.0 | 0.0 |  19.412 |      0.049 |  99.99 |     99.99 |  99.99 |     99.99 |  16.87 |     0.049 |    0 | 0.9714617867617907 |      0.0 |      ? | 500.52 | 501.54 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 163.fits |                        SN2022jli_20221121_023634_SG_150_NM_32_C003.fts |  gp |  2459904.608752778 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.2 |             728.62 |     0.0 |   269 |        0 | 0.0 | 0.0 |  19.382 |      0.048 |  99.99 |     99.99 |  99.99 |     99.99 |  16.84 |     0.048 |    0 | 0.9715986461627871 |      0.0 |      ? | 500.48 | 501.55 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 233.fits |                        SN2022jli_20221121_052130_SG_150_NM_32_C001.fts |  gp | 2459904.7232847223 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.47 |             742.58 |     0.0 |   259 |        0 | 0.0 | 0.0 |  19.424 |      0.049 |  99.99 |     99.99 |  99.99 |     99.99 | 16.882 |     0.049 |    0 | 0.9714539085008315 |      0.0 |      ? | 500.48 | 501.51 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 006.fits |                        SN2022jli_20221121_052410_SG_150_NM_32_C002.fts |  gp |  2459904.725125926 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.72 |             741.82 |     0.0 |   162 |        0 | 0.0 | 0.0 |    19.4 |      0.049 |  99.99 |     99.99 |  99.99 |     99.99 | 16.858 |     0.049 |    0 | 0.9715665463697258 |      0.0 |      ? | 500.49 | 501.51 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 079.fits |                        SN2022jli_20221121_052648_SG_150_NM_32_C003.fts |  gp |  2459904.726959375 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.77 |             742.94 |     0.0 |   184 |        0 | 0.0 | 0.0 |  19.421 |      0.049 |  99.99 |     99.99 |  99.99 |     99.99 | 16.879 |     0.049 |    0 | 0.9712909681375944 |      0.0 |      ? | 500.48 | 501.61 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 212.fits |                        SN2022jli_20221122_023140_SG_150_NM_32_C001.fts |  gp |  2459905.605341088 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              4.49 |             688.85 |     0.0 |   345 |        0 | 0.0 | 0.0 |  19.493 |      0.051 |  99.99 |     99.99 |  99.99 |     99.99 | 16.951 |     0.051 |    0 | 0.9717056541842786 |      0.0 |      ? | 500.47 | 501.57 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 151.fits |                        SN2022jli_20221122_023419_SG_150_NM_32_C002.fts |  gp |   2459905.60718287 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              4.62 |             689.89 |     0.0 |   174 |        0 | 0.0 | 0.0 |  19.525 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 16.983 |     0.052 |    0 | 0.9714401614868502 |      0.0 |      ? | 500.53 | 501.52 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 315.fits |                        SN2022jli_20221122_023659_SG_150_NM_32_C003.fts |  gp |  2459905.609035301 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.79 |             687.82 |     0.0 |   164 |        0 | 0.0 | 0.0 |  19.441 |       0.05 |  99.99 |     99.99 |  99.99 |     99.99 | 16.899 |      0.05 |    0 | 0.9714099433939511 |      0.0 |      ? | 500.52 | 501.55 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 202.fits |                        SN2022jli_20221122_052131_SG_150_NM_32_C001.fts |  gp |   2459905.72328125 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              4.68 |             736.83 |     0.0 |   289 |        0 | 0.0 | 0.0 |  19.474 |       0.05 |  99.99 |     99.99 |  99.99 |     99.99 | 16.932 |      0.05 |    0 | 0.9714201517693029 |      0.0 |      ? | 500.44 |  501.5 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
