"obj_id","ra","dec","filter","mjd","snr","instrument_id","instrument_name","ra_unc","dec_unc","origin","id","altdata","annotations","mag","magerr","magsys","limiting_mag","Delete"
"ZTF22aapubuy","8.6903993","-8.3867096","ztfg","59783.42285879981","32.736512462330595","1","ZTF","","","None","252479827","","","15.467476400473473","0.033165909349918365","ab","17.507632416125823",""
"ZTF22aapubuy","","","ztfi","59783.439652800094","","1","ZTF","","","None","254157831","","","","","ab","19.574600219726562",""
"ZTF22aapubuy","8.6903787","-8.3867109","ztfr","59783.46918979986","35.57680246982615","1","ZTF","","","None","252350571","","","15.11693672940644","0.030518094077706334","ab","17.247428999794437",""
"ZTF22aapubuy","8.6903787","-8.3867109","ztfr","59783.46918979986","35.57691321151916","1","ZTF","","","None","254157824","","","15.116900953999282","0.03051799908280372","ab","17.247396604007427",""
"ZTF22aapubuy","8.6903874","-8.3866858","ztfr","59783.46965279989","39.631193175245265","1","ZTF","","","None","254157825","","","15.069899666600127","0.027396000921726227","ab","17.317567525317756",""
"ZTF22aapubuy","8.6903874","-8.3866858","ztfr","59783.46965279989","39.63156502137246","1","ZTF","","","None","252552384","","","15.069891958312857","0.02739574387669563","ab","17.317570004079535",""
"ZTF22aapubuy","","","sdssg","59786.360136500094","1.2651265793544229","2","SEDM","","","SEDM_FPIPE_SDSS","252794168","","","16.094094331197866","0.8582036157300292","ab","14.602004270431822",""
"ZTF22aapubuy","","","sdssr","59786.36180290021","16.394306027011847","2","SEDM","","","SEDM_FPIPE_SDSS","252794853","","","15.123810864594589","0.06622642050046104","ab","16.413118447893776",""
"ZTF22aapubuy","","","sdssr","59786.36180290021","16.079511053664337","2","SEDM","","","SEDM_FPIPE_SDSS","417394959","","","15.11951602849976","0.06752296143424726","ab","16.38777311408818",""
"ZTF22aapubuy","","","sdssi","59786.3634616998","11.744538740002172","2","SEDM","","","SEDM_FPIPE_SDSS","252794361","","","14.732521352102129","0.0924460490781206","ab","15.659686253219087",""
"ZTF22aapubuy","","","ztfr","59786.39984950004","","1","ZTF","","","None","254157826","","","","","ab","20.26930046081543",""
"ZTF22aapubuy","","","ztfr","59786.401736100204","","1","ZTF","","","None","254157827","","","","","ab","20.487699508666992",""
"ZTF22aapubuy","8.6903836","-8.3866967","ztfg","59786.46023150021","36.32318202438118","1","ZTF","","","None","254157828","","","15.549599709403847","0.0298909991979599","ab","17.702634416241025",""
"ZTF22aapubuy","","","ztfi","59787.4613541998","","1","ZTF","","","None","255919131","","","","","ab","19.790000915527344",""
"ZTF22aapubuy","","","ztfi","59787.46322919987","","1","ZTF","","","None","255919132","","","","","ab","19.994600296020508",""
"ZTF22aapubuy","","","ztfr","59788.43743060017","","1","ZTF","","","None","255919129","","","","","ab","20.38990020751953",""
"ZTF22aapubuy","","","ztfg","59788.470544000156","","1","ZTF","","","None","255919130","","","","","ab","20.529300689697266",""
"ZTF22aapubuy","8.6904123","-8.3867355","ztfg","59790.373773099855","31.253200191557323","1","ZTF","","","None","257464715","","","15.619099933168567","0.03474000096321106","ab","17.608911156878825",""
"ZTF22aapubuy","8.6904123","-8.3867355","ztfg","59790.373773099855","31.253471656392488","1","ZTF","","","None","257396085","","","15.619090378092384","0.034739699214696884","ab","17.608911032450322",""
"ZTF22aapubuy","","","ztfr","59793.38115740009","","1","ZTF","","","None","258583727","","","","","ab","20.2278995513916",""
"ZTF22aapubuy","8.6903857","-8.3867152","ztfg","59793.44481479982","32.201448442669935","1","ZTF","","","None","259099605","","","15.704099652091978","0.033716998994350426","ab","17.72636315872995",""
"ZTF22aapubuy","8.6903857","-8.3867152","ztfg","59793.44481479982","32.20147690542833","1","ZTF","","","None","258583728","","","15.704087782910102","0.03371696919202804","ab","17.726352249226448",""
"ZTF22aapubuy","8.6903905","-8.3866799","ztfi","59794.41978010023","39.02718145838657","1","ZTF","","","None","259099606","","","14.946000132532571","0.027820000424981114","ab","17.176993090898076",""
"ZTF22aapubuy","8.6903905","-8.3866799","ztfi","59794.41978010023","39.02667715500741","1","ZTF","","","None","259102176","","","14.945974500345459","0.027820359915494915","ab","17.176953428900095",""
"ZTF22aapubuy","8.6903847","-8.3866892","ztfi","59794.43399310019","31.262620432109223","1","ZTF","","","None","259099607","","","14.942998407478335","0.034729532897472375","ab","16.93313684104364",""
"ZTF22aapubuy","8.6903992","-8.3866888","ztfg","59795.41976850014","26.535444698216917","1","ZTF","","","None","259464928","","","15.651211869682136","0.04091645032167435","ab","17.463352784380568",""
"ZTF22aapubuy","8.6903992","-8.3866888","ztfg","59795.41976850014","26.53573703179124","1","ZTF","","","None","259468452","","","15.651200564806617","0.040915999561548226","ab","17.463353440691336",""
"ZTF22aapubuy","8.6903911","-8.3866739","ztfr","59795.44053239981","24.47722256132849","1","ZTF","","","None","259468601","","","15.300800331912201","0.04435700178146363","ab","17.025280662893042",""
"ZTF22aapubuy","8.6903911","-8.3866739","ztfr","59795.44053239981","24.47708688577463","1","ZTF","","","None","259468453","","","15.300793204780256","0.044357247650623315","ab","17.025267517583632",""
"ZTF22aapubuy","8.6903926","-8.3866974","ztfr","59795.44148149993","24.899351226228184","1","ZTF","","","None","260305559","","","15.280100270668887","0.0436049997806549","ab","17.023145338156553",""
"ZTF22aapubuy","8.6903926","-8.3866974","ztfr","59795.44148149993","24.899215085062924","1","ZTF","","","None","259468602","","","15.280099042246883","0.04360523819923401","ab","17.023138173282838",""
"ZTF22aapubuy","","","sdssr","59795.44198769983","18.296842267287243","2","SEDM","","","SEDM_FPIPE_SDSS","259464366","","","15.332676149943515","0.05934008660605373","ab","16.741191499464385",""
"ZTF22aapubuy","","","sdssr","59795.44198769983","18.11562664364889","2","SEDM","","","SEDM_FPIPE_SDSS","417394960","","","15.331107943022738","0.05993368190433394","ab","16.728816335819793",""
"ZTF22aapubuy","","","sdssi","59795.44364729989","10.794000497496627","2","SEDM","","","SEDM_FPIPE_SDSS","259463948","","","15.078859227419573","0.1005870071073219","ab","15.914390300944213",""
"ZTF22aapubuy","","","ztfi","59797.43884260021","","1","ZTF","","","None","273832764","","","","","ab","19.931900024414062",""
"ZTF22aapubuy","","","ztfi","59797.43979169987","","1","ZTF","","","None","273832765","","","","","ab","19.94339942932129",""
"ZTF22aapubuy","8.6903923","-8.3867177","ztfg","59798.419108800124","26.74222814576706","1","ZTF","","","None","260305560","","","15.576001594824932","0.040600065141916275","ab","17.396570557931952",""
"ZTF22aapubuy","8.6903923","-8.3867177","ztfg","59798.419108800124","26.74226985964629","1","ZTF","","","None","260313921","","","15.576000353844991","0.040600001811981194","ab","17.396571010536903",""
"ZTF22aapubuy","8.6903825","-8.3866847","ztfr","59798.44097220013","38.46036817954947","1","ZTF","","","None","260314112","","","15.294699803137068","0.028230000287294388","ab","17.50980838581171",""
"ZTF22aapubuy","8.6903825","-8.3866847","ztfr","59798.44097220013","38.46038340548908","1","ZTF","","","None","260313922","","","15.29465507794351","0.028229989111423485","ab","17.509764090446346",""
"ZTF22aapubuy","8.690393","-8.386718","ztfr","59798.441446799785","51.318882211882354","1","ZTF","","","None","260314113","","","15.28832749393038","0.021156661212444305","ab","17.816595453940593",""
"ZTF22aapubuy","8.690393","-8.386718","ztfr","59798.441446799785","51.3180599226343","1","ZTF","","","None","261233348","","","15.288300072988193","0.021157000213861465","ab","17.816550635963985",""
"ZTF22aapubuy","","","ztfi","59801.37842589989","","1","ZTF","","","None","273832766","","","","","ab","19.583499908447266",""
"ZTF22aapubuy","","","ztfi","59801.37982639996","","1","ZTF","","","None","273832767","","","","","ab","19.47369956970215",""
"ZTF22aapubuy","8.6903972","-8.3867002","ztfg","59801.399108800106","31.107148720402893","1","ZTF","","","None","261233349","","","15.654900811562694","0.03490310907363891","ab","17.63962631453228",""
"ZTF22aapubuy","8.6903972","-8.3867002","ztfg","59801.399108800106","31.10724500472002","1","ZTF","","","None","261239296","","","15.654899610496438","0.03490300104022026","ab","17.639628474082844",""
"ZTF22aapubuy","8.6903908","-8.3866908","ztfg","59801.41851849994","22.110050986994626","1","ZTF","","","None","263028931","","","15.676800181903436","0.049106001853942864","ab","17.290849531280514",""
"ZTF22aapubuy","8.6903908","-8.3866908","ztfg","59801.41851849994","22.110079501429652","1","ZTF","","","None","261239297","","","15.676750684893948","0.0491059385240078","ab","17.290801434500022",""
"ZTF22aapubuy","","","sdssr","59802.33659770014","21.039187507471055","2","SEDM","","","SEDM_FPIPE_SDSS","261549371","","","15.366470949136602","0.051605424609319266","ab","16.92661834878845",""
"ZTF22aapubuy","","","sdssr","59802.33659770014","20.275629516624708","2","SEDM","","","SEDM_FPIPE_SDSS","417394961","","","15.363449012997984","0.05354882835415274","ab","16.883459869766927",""
"ZTF22aapubuy","","","sdssi","59802.33860949986","17.68754264966814","2","SEDM","","","SEDM_FPIPE_SDSS","261550979","","","15.147172505170253","0.061384231052497296","ab","16.51891624452136",""
"ZTF22aapubuy","","","sdssg","59803.049627","10.424214490027065","33","IOO","","","LT_IOO_PIPE","261699911","","","15.728886641349266","0.10415520572767017","ab","19.861568270934143",""
"ZTF22aapubuy","","","sdssr","59803.050588","28.111961477273002","33","IOO","","","LT_IOO_PIPE","261699860","","","15.476447243124273","0.03862185872856607","ab","18.44491841951915",""
"ZTF22aapubuy","","","sdssi","59803.051515","11.38255909444038","33","IOO","","","LT_IOO_PIPE","261699917","","","15.1396483870515","0.09538594930628905","ab","20.5953690599772",""
"ZTF22aapubuy","","","sdssz","59803.052446","8.191279597529245","33","IOO","","","LT_IOO_PIPE","261699827","","","14.851933958810223","0.13254781402964472","ab","20.009369869490648",""
"ZTF22aapubuy","8.6903895","-8.3866854","ztfr","59803.37810190022","45.05690482274266","1","ZTF","","","None","263028932","","","15.407199967143493","0.024096999317407608","ab","17.794178342850387",""
"ZTF22aapubuy","8.6903637","-8.3866819","ztfr","59803.39969909983","26.424012490222605","1","ZTF","","","None","263028933","","","15.419699730486856","0.041088998317718506","ab","17.227271634566062",""
"ZTF22aapubuy","8.6903885","-8.3866933","ztfg","59803.45635419991","33.73527743769368","1","ZTF","","","None","263028934","","","15.69300011788897","0.03218400105834007","ab","17.76578582236895",""
"ZTF22aapubuy","","","sdssr","59807.314751599915","4.921718794235727","2","SEDM","","","SEDM_FPIPE_SDSS","417394962","","","15.488288452541475","0.22060102377846816","ab","15.471155432611013",""
"ZTF22aapubuy","","","sdssr","59807.314751599915","4.90143568031841","2","SEDM","","","SEDM_FPIPE_SDSS","262002259","","","15.485182932833343","0.2215139146103407","ab","15.463566191817247",""
"ZTF22aapubuy","","","sdssi","59807.31676999992","32.52033661563935","2","SEDM","","","SEDM_FPIPE_SDSS","262002266","","","15.226720410233552","0.033386376580000966","ab","17.259682980133242",""
"ZTF22aapubuy","8.6903821","-8.3866905","ztfr","59807.3667708002","33.34365961219292","1","ZTF","","","None","263028935","","","15.45059992241607","0.032561998814344406","ab","17.510708071133756",""
"ZTF22aapubuy","8.6903836","-8.3867491","ztfg","59807.44071759982","22.010991612788366","1","ZTF","","","None","263028936","","","15.708299984383162","0.049327000975608826","ab","17.31747399431329",""
"ZTF22aapubuy","","","ztfi","59807.45995370019","","1","ZTF","","","None","273832768","","","","","ab","19.334999084472656",""
"ZTF22aapubuy","8.6903742","-8.3867062","ztfr","59808.43553239992","34.21258010899869","1","ZTF","","","None","263028937","","","15.393900369249355","0.03173499926924705","ab","17.48193992671675",""
"ZTF22aapubuy","","","sdssr","59809.350815599784","31.945793478365417","2","SEDM","","","SEDM_FPIPE_SDSS","417394963","","","15.459161017419733","0.03398682851604297","ab","17.472770205898144",""
"ZTF22aapubuy","","","sdssr","59809.350815599784","34.74289949740894","2","SEDM","","","SEDM_FPIPE_SDSS","262070202","","","15.455995273370485","0.031250592796352575","ab","17.5607354126022",""
"ZTF22aapubuy","","","sdssi","59809.35282579996","17.35748506864884","2","SEDM","","","SEDM_FPIPE_SDSS","262070213","","","15.084636162202303","0.06255146989693745","ab","16.435928152206174",""
"ZTF22aapubuy","8.69038","-8.3866813","ztfi","59809.43951389985","22.239578074626053","1","ZTF","","","None","273832769","","","14.98359995099252","0.048820000141859055","ab","16.6039912992261",""
"ZTF22aapubuy","","","sdssg","59810.158035","31.258164904077052","33","IOO","","","LT_IOO_PIPE","262461860","","","15.65804675833124","0.03473448323309969","ab","21.428103842415332",""
"ZTF22aapubuy","","","sdssr","59810.158988","22.935282404334362","33","IOO","","","LT_IOO_PIPE","262466028","","","15.426361114797867","0.04733912517915822","ab","20.79443501910639",""
"ZTF22aapubuy","","","sdssi","59810.159918","26.58133382204667","33","IOO","","","LT_IOO_PIPE","262459852","","","15.15826874366842","0.04084581353316496","ab","21.458925937913207",""
"ZTF22aapubuy","","","sdssz","59810.160847","11.405958884785942","33","IOO","","","LT_IOO_PIPE","262464278","","","14.883461344232739","0.09519026113677821","ab","20.402496805228406",""
"ZTF22aapubuy","8.6903882","-8.3867239","ztfg","59810.37702549994","31.719006717087428","1","ZTF","","","None","263028938","","","15.631815915958375","0.0342298299074173","ab","17.63768985235944",""
"ZTF22aapubuy","8.6903882","-8.3867239","ztfg","59810.37702549994","31.71884792435689","1","ZTF","","","None","263048797","","","15.63179984681832","0.03423000127077103","ab","17.63766834775762",""
"ZTF22aapubuy","8.6903929","-8.3867261","ztfg","59810.41347219981","25.230316331532904","1","ZTF","","","None","263063719","","","15.64200055917602","0.04303300008177757","ab","17.399382287410127",""
"ZTF22aapubuy","8.6903929","-8.3867261","ztfg","59810.41347219981","25.230209308949405","1","ZTF","","","None","263048798","","","15.641998778856276","0.0430331826210022","ab","17.399375901577773",""
"ZTF22aapubuy","","","ztfr","59810.43439809978","","1","ZTF","","","None","263063720","","","","","ab","20.041099548339844",""
"ZTF22aapubuy","8.6903662","-8.3866868","ztfr","59810.43966440018","40.086253599348694","1","ZTF","","","None","264956825","","","15.428000810911078","0.02708500064909458","ab","17.68806447417464",""
"ZTF22aapubuy","8.6903662","-8.3866868","ztfr","59810.43966440018","40.08675533339122","1","ZTF","","","None","263063721","","","15.427973956786063","0.02708466164767742","ab","17.68805120943145",""
"ZTF22aapubuy","","","ztfi","59811.41075230017","","1","ZTF","","","None","273832770","","","","","ab","19.852800369262695",""
"ZTF22aapubuy","","","ztfi","59812.439722199924","","1","ZTF","","","None","273832771","","","","","ab","20.161300659179688",""
"ZTF22aapubuy","8.690414","-8.3867473","ztfg","59813.336111099925","39.65000979787655","1","ZTF","","","None","265135981","","","15.775300394265102","0.02738299965858459","ab","18.023483630854393",""
"ZTF22aapubuy","8.690414","-8.3867473","ztfg","59813.336111099925","39.65002598031007","1","ZTF","","","None","264956826","","","15.775279520134777","0.027382988482713696","ab","18.02346319984755",""
"ZTF22aapubuy","","","ztfr","59813.39761570003","","1","ZTF","","","None","265135982","","","","","ab","20.338300704956055",""
"ZTF22aapubuy","8.6903789","-8.3867097","ztfr","59813.419953700155","48.14842053075713","1","ZTF","","","None","265135983","","","15.525417426782967","0.02254977822303772","ab","17.98444752849734",""
"ZTF22aapubuy","8.6903789","-8.3867097","ztfr","59813.419953700155","48.14794725682058","1","ZTF","","","None","266597669","","","15.525400133368915","0.022549999877810475","ab","17.984419562808533",""
"ZTF22aapubuy","","","ztfi","59814.35601849994","","1","ZTF","","","None","273832772","","","","","ab","19.80929946899414",""
"ZTF22aapubuy","","","sdssr","59814.371154400054","10.827420076281165","2","SEDM","","","SEDM_FPIPE_SDSS","265830397","","","15.434000023803796","0.10027653837284581","ab","16.27288747952417",""
"ZTF22aapubuy","","","sdssr","59814.371154400054","10.804673627751203","2","SEDM","","","SEDM_FPIPE_SDSS","417394964","","","15.429014911318054","0.10048764471417965","ab","16.2656190326429",""
"ZTF22aapubuy","","","sdssg","59814.39549619984","9.679579074571434","2","SEDM","","","SEDM_FPIPE_SDSS","265849328","","","16.65312303055925","0.11216770857426986","ab","17.37033919977593",""
"ZTF22aapubuy","","","sdssr","59814.39749700017","17.9147177445717","2","SEDM","","","SEDM_FPIPE_SDSS","417394965","","","15.595385567960767","0.06060582255543021","ab","16.980985482188398",""
"ZTF22aapubuy","","","sdssr","59814.39749700017","18.477621163417197","2","SEDM","","","SEDM_FPIPE_SDSS","265854485","","","15.594385567960767","0.058759522947018604","ab","17.01357570402509",""
"ZTF22aapubuy","","","sdssi","59814.39950980013","11.666640852694812","2","SEDM","","","SEDM_FPIPE_SDSS","265857412","","","15.324927257591217","0.09306330917929485","ab","16.244866818496718",""
"ZTF22aapubuy","","","ztfi","59815.39813659992","","1","ZTF","","","None","273832773","","","","","ab","19.972000122070312",""
"ZTF22aapubuy","8.6904085","-8.3867537","ztfg","59815.41984950006","27.495346285116025","1","ZTF","","","None","266635557","","","15.826600359612458","0.039487998932600014","ab","17.677323333009557",""
"ZTF22aapubuy","8.6904085","-8.3867537","ztfg","59815.41984950006","27.495641993549714","1","ZTF","","","None","266597670","","","15.826572926432652","0.039487574249506","ab","17.677307576701274",""
"ZTF22aapubuy","8.6903783","-8.3867017","ztfr","59815.462731500156","43.2862380431861","1","ZTF","","","None","266635558","","","15.59264194491047","0.025082711130380627","ab","17.93609154262739",""
"ZTF22aapubuy","8.6903783","-8.3867017","ztfr","59815.462731500156","43.28573981052716","1","ZTF","","","None","267316919","","","15.592600234851707","0.025082999840378765","ab","17.936037335470846",""
"ZTF22aapubuy","","","ztfi","59817.35710649984","","1","ZTF","","","None","273832774","","","","","ab","19.864999771118164",""
"ZTF22aapubuy","8.690385","-8.3867132","ztfr","59817.379236099776","38.389149042113374","1","ZTF","","","None","267316920","","","15.668224864154267","0.028282372280955315","ab","17.881321066766727",""
"ZTF22aapubuy","8.690385","-8.3867132","ztfr","59817.379236099776","38.389654701988015","1","ZTF","","","None","267317022","","","15.668199803453005","0.028281999751925465","ab","17.8813103072321",""
"ZTF22aapubuy","8.6903815","-8.3866893","ztfr","59817.3801851999","27.974433153887926","1","ZTF","","","None","267317023","","","15.668437058934574","0.03881173208355903","ab","17.537915286038956",""
"ZTF22aapubuy","8.6903815","-8.3866893","ztfr","59817.3801851999","27.974239828946658","1","ZTF","","","None","267341500","","","15.668400102579175","0.038812000304460526","ab","17.537870826381802",""
"ZTF22aapubuy","8.6903895","-8.3866864","ztfg","59817.40633099992","27.650093207676168","1","ZTF","","","None","267342469","","","15.886400521430508","0.03926699981093407","ab","17.743217009684226",""
"ZTF22aapubuy","8.6903895","-8.3866864","ztfg","59817.40633099992","27.64988860072235","1","ZTF","","","None","267341501","","","15.886379627943501","0.03926729038357734","ab","17.743188081866272",""
"ZTF22aapubuy","8.6903903","-8.3867107","ztfg","59817.407280100044","31.497381835138558","1","ZTF","","","None","267342470","","","15.89011686674218","0.034470681101083755","ab","17.88837799420085",""
"ZTF22aapubuy","8.6903903","-8.3867107","ztfg","59817.407280100044","31.497089097121325","1","ZTF","","","None","268040969","","","15.890099547696991","0.03447100147604942","ab","17.888350584229933",""
"ZTF22aapubuy","","","ztfi","59818.37807870004","","1","ZTF","","","None","273832775","","","","","ab","19.84670066833496",""
"ZTF22aapubuy","","","sdssr","59819.28026420018","5.2528383575008295","2","SEDM","","","SEDM_FPIPE_SDSS","417394966","","","15.784678764458","0.20669514857767218","ab","15.838238845419395",""
"ZTF22aapubuy","","","sdssr","59819.28026420018","5.24436243291272","2","SEDM","","","SEDM_FPIPE_SDSS","267936775","","","15.778168025754175","0.20702920872597116","ab","15.829974759251272",""
"ZTF22aapubuy","","","sdssi","59819.28227350023","11.404943315165188","2","SEDM","","","SEDM_FPIPE_SDSS","267928105","","","15.5244183903137","0.0951987374908232","ab","16.419726207194024",""
"ZTF22aapubuy","8.6904012","-8.3867388","ztfg","59819.379247699864","29.659893204061","1","ZTF","","","None","268040970","","","15.899850241288467","0.036606207489967346","ab","17.832849187792064",""
"ZTF22aapubuy","8.6904012","-8.3867388","ztfg","59819.379247699864","29.66006223471404","1","ZTF","","","None","268049250","","","15.899800827054085","0.03660599887371063","ab","17.83280596111121",""
"ZTF22aapubuy","8.690393","-8.3867035","ztfg","59819.398206000216","35.55011863391688","1","ZTF","","","None","269141542","","","15.899900912026638","0.030541000887751576","ab","18.02957853705566",""
"ZTF22aapubuy","8.690393","-8.3867035","ztfg","59819.398206000216","35.55028991803588","1","ZTF","","","None","268049251","","","15.899891379726988","0.030540853738784787","ab","18.02957423593184",""
"ZTF22aapubuy","","","ztfr","59819.46210649982","","1","ZTF","","","None","269141543","","","","","ab","20.25029945373535",""
"ZTF22aapubuy","","","sdssr","59822.31214069994","2.5759506170392106","2","SEDM","","","SEDM_FPIPE_SDSS","417394967","","","15.71435149166589","0.4214895260709893","ab","14.994270313344053",""
"ZTF22aapubuy","","","sdssr","59822.31214069994","2.5711497545302175","2","SEDM","","","SEDM_FPIPE_SDSS","269085463","","","15.71339857629248","0.42227653322997805","ab","14.991291996725131",""
"ZTF22aapubuy","","","sdssi","59822.31415139977","4.229050747672052","2","SEDM","","","SEDM_FPIPE_SDSS","269087705","","","15.554443766132552","0.256732839007853","ab","15.372625996831845",""
