"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8823","2007-08-31 00:00:00.00","2454343.5","","Other","Other","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2007gr_2007-08-31_00-00-00_Other_Other_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3450","7804.111028","1.1444444715698","Valenti et al. 2008","2008ApJ...673L.155V","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: admin]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8830","2007-09-02 11:31:12.00","2454345.98","","FLWO-1.5m","FAST","MC","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-02_11-31-12_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","600","3","","1.01","","","","","3470","7412.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8831","2007-09-03 09:50:24.00","2454346.91","","FLWO-1.5m","FAST","MC","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-03_09-50-24_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","900","3","","1.05","","","","","3470","7412.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8832","2007-09-04 12:00:00.00","2454348","","FLWO-1.5m","FAST","MC","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-04_12-00-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","900","3","","1.02","","","","","3471","7413.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","49915","2007-09-05 08:02:24.00","2454348.835","","Lick-3m","KAST","Xiaofeng Wang, Emily Miller, Jeffrey Silverman","Jeffrey Silverman","UCB-SNDB","Y","UCB-SNDB","","SN_2007gr_2007-09-05_08-02-24_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3310","10500","1.9959907624548","","2019MNRAS.482.1545S","SNR: 63.8507;","WIS_Bot1","2019-01-23 10:48:35"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8833","2007-09-05 09:50:24.00","2454348.91","","FLWO-1.5m","FAST","PBe","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-05_09-50-24_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","900","3","","1.05","","","","","3470","7412.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8824","2007-09-07 00:00:00.00","2454350.5","","Other","Other","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2007gr_2007-09-07_00-00-00_Other_Other_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3208.746","8938.503719","1.4934396284891","Valenti et al. 2008","2008ApJ...673L.155V","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: admin]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8834","2007-09-08 00:00:00.00","2454351.5","","FLWO-1.5m","FAST","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-08_00-00-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3476","7418.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8825","2007-09-09 00:00:00.00","2454352.5","","Other","Other","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2007gr_2007-09-09_00-00-00_Other_Other_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","8788","24704.600074","2.867041435186","Valenti et al. 2008","2008ApJ...673L.155V","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: admin]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8835","2007-09-09 00:00:00.00","2454352.5","","FLWO-1.5m","FAST","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-09_00-00-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3475","7417.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
