wavelength,flux
3570.515466728821,183.98576750478432
3571.5841481605603,142.24543906525042
3572.652845010363,148.73369218108505
3573.7216003094895,148.274335640069
3574.790380730696,145.09354138650872
3575.859224254529,177.6459544194601
3576.9280990684006,160.05010347898946
3577.997014946006,184.05437878562296
3579.065828204175,186.89490572088008
3580.1349639783566,179.42132388334122
3581.2040075639093,176.51123674951316
3582.272045872158,148.41307521470011
3583.3421981259617,207.20778979044886
3584.4113886367554,191.6243428542856
3585.4816462165622,214.72758479342374
3586.5498474081937,184.43023933471892
3587.6191174550722,157.38921326951075
3588.688472347856,173.39122889124428
3589.7578195565106,197.37845373178163
3590.8272707869132,181.01334082655276
3591.8967063047585,177.70795191291128
3592.9673117660764,198.45713925246048
3594.03575112055,167.61762147554091
3595.1053583194716,182.09326123488762
3596.1749603419,169.91083779288525
3597.2446408366623,220.32589094280442
3598.3148547545743,162.3561928929448
3599.384099689004,165.7920767213637
3600.4528625105113,160.92191300339383
3601.5237159582507,164.5746728747137
3602.5935713404006,154.11804527832857
3603.6635135555994,198.25299512643312
3604.733438458713,156.3078174290166
3605.8034364542095,184.9061332229809
3606.873456181517,164.40792484967395
3607.943539143761,191.99478624829337
3609.0136567446,176.7735029988602
3610.0838072466145,144.6091052379796
3611.1539894710127,197.88866725648745
3612.224246846394,174.1059246296237
3613.294507685666,176.29145449077367
3614.364841287313,177.55298617640457
3615.4351890504527,177.17063847676167
3616.505600144162,184.06842179485662
3617.576035270926,147.81532934793807
3618.646514783538,172.77968485166554
3619.717029360806,156.71203697229933
3620.7875979830133,167.61711347254115
3621.858190085442,184.19872977626082
3622.9288310982433,207.88150161388577
3623.9995195332017,177.07108370319673
3625.070235236015,192.79079474183288
3626.1407901447024,172.74553272686765
3627.21293221644,170.26746235538482
3628.2826496303383,203.0522924316808
3629.3535278247155,177.10587753026314
3630.4244512408404,199.00985853116367
3631.4954059551073,201.08328657130295
3632.56641355229,185.77953488714493
3633.6373057015844,199.32771950879047
3634.708513613398,215.24627909281347
3635.779648332895,195.68816368453838
3636.8508042974895,210.17775754791617
3637.922010001365,186.98065592258945
3638.9932369420662,199.7763353242082
3640.0645366373374,200.37638326757934
3641.1358349404136,181.55637245268795
3642.2072046082762,185.81848423581656
3643.2786045885487,143.7924489442306
3644.34960441665,187.24064300915347
3645.4215045296846,196.34140662661858
3646.4930231963726,149.12465455086598
3647.5647743996774,167.01092422047267
3648.636774394045,172.5458505442223
3649.707782648281,185.91145683361856
3650.7794674973884,168.58969056411308
3651.8511692916354,191.79074876763988
3652.9229323331033,190.19680489874506
3653.994715810927,145.7062427134518
3655.0665428052207,186.4436537829023
3656.1384100911423,160.52467019760448
3657.2103082447684,168.43547505319978
3658.2822557475843,200.4230723379674
3659.354239628029,181.10144377489826
3660.4262583516406,155.86007817300722
3661.4983216478176,171.17907330987217
3662.5704247494264,166.38530275743986
3663.6425501732638,153.24040161113322
3664.7147226997413,186.01675762169472
3665.786945229045,173.98970157293465
3666.859185890303,168.14381797925648
3667.9314811683616,148.25044159267938
3669.003808973977,155.13211363166207
3670.0757947892885,163.2702510791688
3671.148580344068,158.33162406318732
3672.221028068684,169.85296811145696
3673.2935080797893,145.19289933055066
3674.3660354313197,141.70380510278773
3675.4385869901967,145.385877393757
3676.5111874574404,138.37782980269154
3678.1206215396314,146.3826156926898
3679.72918501497,135.53827972983953
3680.8018293977375,166.12460114765253
3681.8747403618113,149.16529572579688
3682.947554207623,141.6334331720562
3684.0216234256113,117.75426269976909
3685.0933044394587,137.91522198869993
3686.166252053691,144.00637995395473
3687.23854125671,123.05866722210403
3688.3122318319147,147.7691682731038
3689.385276889522,142.1950886672051
3690.458353705554,134.9007703637435
3691.5314890870623,161.34077994955933
3692.6046521741955,150.1842632687113
3693.677848453868,139.49262090465774
3694.751083643058,154.5627322872062
3695.8243586629665,145.45686862638468
3696.8976638744434,147.99063751881246
3697.9710145264953,156.84734300111703
3699.0444044869123,164.4300445887375
3700.1178205458837,159.2137079761357
3701.191282227439,150.6495332348822
3702.264773402928,179.0894624464625
3703.3383203688545,163.57143085219076
3704.4118714983056,170.68138949486934
3705.4854799417894,195.57997900475848
3706.5591148696267,179.6767837787155
3707.632800491502,197.4563504975263
3708.7065095661346,172.57007116991045
3709.7802715552157,179.56795792254343
3710.8540610267005,171.93817093061097
3711.927881957657,199.36318479064784
3713.0017509748695,188.86931250811764
3714.075647955867,188.61758656366558
3715.1502770050265,215.24722771221573
3716.223566579909,176.81864125194411
3717.2982434349924,161.95578409940597
3718.3716172283775,210.37915677485628
3719.44570328058,189.70025468567982
3720.519817713569,164.39043658680959
3721.593942880192,219.80472395002872
3722.6681541241824,207.0731927736405
3723.7423564146225,187.62501571665382
3724.8166392900353,215.13449185278336
3725.890936826827,186.36513202139162
3726.965276495405,218.02234164046206
3728.0396478167045,206.45861269401092
3729.11404624869,214.55968281161245
3730.188493276724,208.922667137276
3731.262972319553,207.23780553944678
3732.3374840215706,217.83558541972178
3733.4120420075033,206.92675791284543
3734.486617762954,200.90296703339172
3735.5608092235225,237.3431668755002
3736.635764176481,224.02082994824696
3737.7105774726556,232.80893324751906
3738.7853064315395,216.2917077705077
3739.8600728768256,201.95015613090828
3740.9348791621546,201.09398610451893
3742.009714395679,210.2250782493892
3743.084592764721,208.92081150660448
3744.1594889552193,209.7178539566483
3745.234436712559,198.8798880324121
3746.3092955754273,186.77017959952238
3747.384413799125,219.93063503059244
3748.4594522229336,188.7062077291534
3749.5345304103116,189.55879360303575
3750.609654835728,171.94707496224748
3751.684807538712,183.3778157475703
3752.760002163461,189.22830582403367
3753.835219427968,188.212300935675
3754.9104747015417,210.47506031961015
3755.985774246767,212.66013529463052
3757.0611013866305,197.4128831644758
3758.1364659170545,160.39962689491438
3759.211848951316,204.87326828110614
3760.287282554058,194.69390600445996
3761.3627364755475,193.5162658442245
3762.438258844459,190.7524803934796
3763.5137635928454,206.8530133178264
3764.589359385335,198.08936097407812
3765.6649434784886,177.3035697944316
3766.7405974018334,198.2609189730518
3767.816337383363,196.63146441053024
3768.89197395895,222.80369551444514
3769.967700244615,180.6882075854886
3771.0434842600644,207.63086384865056
3772.1192833821456,197.45386266917873
3773.195141382882,195.76875032665296
3774.2710047412993,191.92099126632013
3775.346928410203,200.0547343184782
3776.4228675222575,195.472778986641
3777.4988582170645,189.31062723085648
3778.5748642467684,171.74825936693298
3779.6509077401706,193.94284189075785
3780.726990425136,187.05226265396922
3781.803110988771,181.12539299870477
3782.87925861698,185.1874468630343
3783.9554456460883,200.6952782148193
3785.0316599009884,180.32495852076892
3786.1079124072867,188.1432164654219
3787.1841960763504,178.33001024065538
3788.26050343816,177.4183508563979
3789.3368629354086,168.98383358902086
3790.41323355754,165.05901174598975
3791.4896581582766,174.04322042099477
3792.5661053272875,163.4244076781206
3793.641137419215,160.65845443850466
3794.7191063463297,158.64144933622168
3795.7956543902296,187.17667251701266
3796.8722447437663,174.78541369983265
3797.9488682421934,133.04428031709975
3799.0255122176573,132.86626464554033
3800.1021953071686,138.20439729661305
3801.1789103824904,131.407112978238
3802.2541974499236,145.6352006247842
3803.332454086016,144.05877167895733
3804.4092687688094,141.47607151296873
3805.486120768405,141.52420888466563
3806.5629934390413,135.5038991080815
3807.639996154221,143.86480718769442
3808.7168559779316,139.75888877150447
3809.793831218214,131.05457213785195
3810.870023705567,134.90468708662817
3811.9478962258327,129.67316171403615
3813.024966375205,153.2619109208022
3814.1020838655413,158.62883435982053
3815.179217139124,159.2796112158152
3816.2563950929125,150.12563042894394
3817.3335995915863,136.73371655752283
3818.4108437500045,139.23135143289576
3819.4881173558524,122.83941280369741
3820.56542105558,122.69897185612035
3821.642746652501,125.12806911273282
3822.720118011371,137.20927467563263
3823.797523157383,149.1548707305191
3824.874962502047,135.5974671044704
3825.952417723989,127.33094276369573
3827.0299132627088,143.4611062482826
3828.107438990223,119.53480443845015
3829.184995937926,126.18500854730779
3830.2625994019186,123.90305537063169
3831.3402201159865,114.03050565102245
3832.4178839532833,114.84662097898826
3833.4955604247716,115.35542019892769
3834.5732886503297,117.78174180124091
3835.650739006796,128.07137032128892
3836.728830319501,106.01524008898404
3837.8074963750487,98.279373672389
3838.8844986202735,110.3940622965962
3839.9623545118543,91.33666017451142
3841.040282189891,106.95858712860061
3842.1182110438485,90.40903232298015
3843.1961912983766,111.07569080668642
3844.274199739331,95.15718316934937
3845.3522350437033,91.83627181138903
3846.4302958576864,102.40355678369112
3847.5084139354335,99.24518298253122
3848.58652879236,100.4778660966316
3849.664696377247,105.31440622010895
3850.7428774247815,74.09125093896719
3851.8210954332744,104.14670297918825
3852.8993467275577,112.8935476176965
3853.977638057494,103.8954806765524
3855.056264244967,100.98615484945871
3856.1342995446794,98.62912340222147
3857.2126656796977,106.86436188472354
3858.2910851552906,112.53749184512571
3859.369499668307,110.41944841826076
3860.447971476449,127.78775597655442
3861.526474674449,107.86101975282169
3862.6047581809357,115.84269935388552
3863.6835633599408,134.97662600049551
3864.763056515565,125.33598722999848
3865.840783400539,122.1851831485545
3866.919441385391,111.49969987178486
3867.9981074760367,132.68206273215665
3869.0768350176622,136.3665142946748
3870.155562174879,123.09880660805364
3871.2343480249338,133.571390134093
3872.313133255345,131.92311099448474
3873.3919699071557,152.35366116454335
3874.4708315070693,137.58634591998333
3875.549731811877,143.0057751636193
3876.6286558191873,146.96077859125936
3877.7076098278076,153.55950758048414
3878.7869485529923,139.97456583189427
3879.8656025484524,158.74591474868754
3880.944648020476,155.46162771367634
3882.0237164332375,138.08575121979896
3883.10282604877,132.30405189708958
3884.181716297582,140.6944691770367
3885.261127458294,140.8217943334022
3886.3403109659616,135.35768336636676
3887.419528906541,164.07612752823394
3888.4987835702805,149.99521715115432
3889.5780607119036,151.4393665058056
3890.657366163951,158.02225751729932
3891.7367109688544,162.52707196665338
3892.8160859068685,159.43969042190923
3893.8954785650826,160.1695422051774
3894.9749097971776,161.63330590140484
3896.0543613159207,159.1752922015655
3897.1338492494747,173.30596005308487
3898.213735594456,163.7787808379168
3899.292907738178,178.31461890373862
3900.372485891007,177.4774018993343
3901.4520765258835,176.20410346139215
3902.5317152322223,196.2772364404534
3903.6113753832183,190.86378105332622
3904.6910598350605,202.83694002568944
3905.770779634563,191.50360100086593
3906.850521773584,198.6001531779178
3907.930303517422,208.08145560802038
3909.0101043633617,210.42276834541767
3910.0899456992997,199.1607308508421
3911.169794970732,212.16870746100972
3912.249698406871,225.74390264021363
3913.3296183541033,190.06413888278942
3914.4095684779254,225.51187294608152
3915.4895411837488,236.7994401383542
3916.5695422076883,240.62803771892317
3917.649571654627,245.8101576372823
3918.729630362963,252.68634693228407
3919.809723994998,232.62926842091167
3920.8898320834205,245.71374341271581
3921.9699893198185,246.46291114762687
3923.0501509170226,227.07055774367657
3924.1303543040062,268.2624888430345
3925.2105830478604,264.10873980544903
3926.2908515019644,252.52573795386508
3927.3726156234598,251.1133580661164
3928.4514374112105,267.1110527215607
3929.532284379434,260.6573578193389
3930.6121417129643,255.4873466188861
3931.692216201713,269.57673448084233
3932.772961037137,249.9956049538726
3933.8539628317785,222.42314839376272
3934.93387667209,258.3465138824653
3936.0149753198793,265.1489553694713
3937.0949183155158,268.2718289817963
3938.175495661336,285.9553667096702
3939.2560993669754,259.53220076784834
3940.336770952381,272.2413035669486
3941.4173679523738,287.0967222348711
3942.4980531714627,266.6958993731415
3943.578746296613,273.7024148008883
3944.6594777923283,294.25939377985384
3945.7402331741982,288.9437210528923
3946.821016976232,307.4045510857203
3947.9018297711013,307.9491921378306
3948.98267512493,293.46208367231054
3950.063531372454,291.43806530601506
3951.144433119394,308.28508434099257
3952.22535251287,291.0908398216973
3953.306294225209,281.21753968609636
3954.387226678011,258.6475336432254
3955.468273911286,257.1914407716999
3956.5493000089946,269.67882952463316
3957.630343152641,304.4944016987879
3958.711432596336,306.6511606697074
3959.792527463703,311.49225767979965
3960.8736764734053,324.301963877748
3961.95482106281,317.6816478926922
3963.0360143788375,320.6788160202735
3964.1172058189995,325.5306351038545
3965.1986660428465,333.0547156358954
3966.2797123762007,316.6781109010626
3967.361014494109,332.75946280401297
3968.442314427872,328.1069513354279
3969.5236683423254,331.4807506835047
3970.60502062295,315.8026370770269
3971.6864375431282,329.0909325655474
3972.767844368792,347.02572619963024
3973.8493181499803,358.8144748975992
3974.930787848567,331.7484286100827
3976.012308323446,341.26479182257145
3977.0938293629824,349.72344359383544
3978.1754001057284,356.5579962222329
3979.2569113151962,355.8689231272573
3980.3385920596966,366.57402352652383
3981.42021199067,350.06539571207435
3982.501877666624,360.5468409490151
3983.5835596708785,348.71824464169947
3984.6652719462763,379.17526944752404
3985.746999691515,377.8367670308128
3986.828772086876,352.85499519654155
3987.910553091371,349.69859645933826
3988.9923699559536,346.25184403434287
3990.074205651814,343.213631912321
3991.1560336532707,332.3132588758325
3992.2379517706227,340.0183902615164
3993.3198739637105,356.17656901878854
3994.4018137423695,352.01409123163353
3995.4837811689567,366.68418583930656
3996.565760895975,361.91175054585966
3997.647744988155,353.9809213621989
3998.7298054127355,340.9521049601655
3999.811891650173,351.61250546387765
4000.8939728726154,345.03461438922
4001.9761053553375,371.7768674283481
4003.0582307225386,358.1041287971871
4004.140401745589,371.9751981830716
4005.2225876249427,364.67894575144913
4006.304807728968,357.21269188687995
4007.3870341141806,376.682920336652
4008.4693188814313,344.2759686800832
4009.551597836602,317.6689121584432
4010.6339200489924,360.59696195578505
4011.7162542818105,352.3092417764052
4012.7986226584862,362.7011927803911
4013.881000150025,384.6295618494282
4014.9634254130237,373.07097181313793
4016.0458479494546,368.9255584100501
4017.1283246766175,358.4995607430497
4018.210788551759,375.30381088352004
4019.2933305302276,401.320693384346
4020.37584158739,368.41432885415276
4021.4584149654497,367.20852870875524
4022.5409799663157,370.58198893566964
4023.623603679488,373.97081125411097
4024.706220554257,367.29663408095536
4025.7889063276693,385.71734086249563
4026.871555132919,374.0238496636449
4027.9542746835523,384.9484809902394
4029.0369909659044,373.4045520723185
4030.119755685149,369.07663592961256
4031.202516887881,353.98872701456395
4032.284687383223,366.6990609680488
4033.3667480336044,340.3769847082017
4034.4509880528717,379.5910383035209
4035.533669397632,364.96547339524767
4036.616750757905,374.66525296555
4037.699665388389,362.66126742801106
4038.7826181655246,366.4261655819564
4039.8640930446873,322.4298974353937
4040.94856776521,348.4420640035128
4042.031574522035,383.5372367896151
4043.1146145720304,367.5782829091939
4044.197637039475,347.00816657418676
4045.2807582875444,358.77804624639674
4046.3632394457445,349.3236845604893
4047.446982914789,347.96829301969603
4048.5314288261616,326.55734082756254
4049.6133122945703,330.7702821130195
4050.696508189974,339.86042465664434
4051.779733266535,343.0673850324478
4052.8629804950297,318.2629468572093
4053.9462401850546,316.23353337780287
4055.0295330407084,312.63004789391454
4056.1128423380565,312.8647631975029
4057.196178972978,316.43745672435773
4058.27953266239,302.4878357244342
4059.362914188861,317.1111575073823
4060.4463215578967,305.5967605178891
4061.529748681274,306.87607176929043
4062.6131881352517,325.4842467285574
4063.6966709005064,307.52150037476093
4064.780206896959,304.9605813648389
4065.863672597847,316.93144214000114
4066.947206057638,321.48728908528665
4068.0307741870433,334.63196124893295
4069.1143573849663,303.7232511174643
4070.197970508951,313.20437084148267
4071.281595739599,294.80320568243314
4072.365244630958,296.40719628794903
4073.4489143883447,296.5715229054596
4074.532613000479,292.6715320739933
4075.6163265793957,290.80726593603146
4076.7000664984394,292.9189977031773
4077.783829289214,275.8650490145894
4078.867605152208,266.74446654495785
4079.951411960859,275.1910362876148
4081.035243528636,272.48636117020806
4082.1190926470144,274.891863275121
4083.2042725425463,247.402161326502
4084.286852518883,244.5774199053113
4085.370772920428,255.99435568421313
4086.4547027440026,236.0779083981953
4087.5386632558766,237.15527832013154
4088.6221671984554,241.04676740860714
4089.7065284113096,231.54710161318062
4090.7906630223606,228.6309137133384
4091.874705628449,238.29696799029796
4092.9587702032436,225.57112932263675
4094.0428535869974,227.8043236399819
4095.12696624863,212.0177447733729
4096.211089969319,215.86047535842064
4097.295239555284,223.01209999332752
4098.379408599968,208.77811587185363
4099.4635980453,222.99295377219448
4100.547816298319,217.07586212147845
4101.6326576393985,227.9643306143769
4102.716301243802,201.90982896777635
4103.800562257651,209.03340230461933
4104.884871545344,228.93372720719447
4105.969185342585,213.3032186275987
4107.053530955194,211.0814558496789
4108.137880209824,219.7792147591041
4109.222273613727,227.6527182322151
4110.306664567377,223.0739010469028
4111.391093575641,226.6390816462393
4112.475528248743,214.83800388916274
4113.559997077642,222.48574846273775
